PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7761,0,"00324
","12
"
"1215
","7
","12B132
","15
","41407
","4
","1
","0
","03
","-
","1
","3
","1
","30
","-
","1
","07
","4
","2
","6
","01
","1
","7
","2
","2
","999999
","00
","1
",7761,19255,"00324
","12
"
"1215
","2
","11B147
","16
","40148
","3
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","02
","3
","2
","1
","01
","5
","6
","5
","1
","001400
","00
","1
",7149,18376,"00325
","11
"
"1215
","2
","11B147
","16
","40148
","3
","1
","0
","01
","-
","1
","1
","1
","59
","-
","1
","04
","3
","2
","1
","01
","6
","1
","2
","1
","001300
","00
","
",7149,0,"00325
","11
"
"1215
","2
","11B147
","16
","40148
","3
","1
","0
","04
","-
","1
","5
","2
","23
","-
","1
","03
","2
","2
","1
","07
","
","
","
","
","
","00
","
",7149,0,"00325
","11
"
"1215
","2
","11B147
","16
","40148
","3
","1
","0
","05
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7149,0,"00325
","11
"
"1215
","2
","11B147
","16
","40148
","4
","1
","0
","01
","-
","1
","1
","2
","32
","-
","1
","07
","4
","2
","5
","07
","
","
","
","
","
","00
","1
",7149,18376,"00325
","11
"
"1215
","2
","11B147
","16
","40148
","4
","1
","0
","02
","-
","1
","3
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7149,0,"00325
","11
"
"1215
","2
","11B147
","16
","40148
","3
","1
","0
","02
","-
","1
","2
","2
","54
","-
","2
","02
","1
","2
","1
","01
","5
","5
","3
","2
","001600
","00
","
",7149,0,"00325
","11
"
"1215
","6
","11B133
","16
","40149
","1
","1
","0
","04
","-
","1
","3
","1
","06
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","1
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","1
","999999
","00
","1
",7077,18192,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","1
","1
","0
","03
","-
","1
","3
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","1
","1
","0
","02
","-
","1
","2
","2
","32
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","2
","1
","0
","04
","-
","1
","3
","1
","11
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","2
","1
","0
","05
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","2
","1
","0
","02
","-
","1
","3
","1
","24
","-
","1
","04
","3
","2
","1
","01
","5
","5
","3
","1
","999999
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","2
","1
","0
","03
","-
","1
","5
","2
","24
","-
","1
","07
","1
","1
","1
","06
","
","
","
","
","
","00
","1
",7077,18192,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","2
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","04
","3
","2
","2
","01
","1
","5
","3
","2
","999999
","00
","
",7077,0,"00326
","11
"
"1215
","6
","11B133
","16
","40149
","3
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","04
","1
","2
","6
","01
","5
","6
","3
","3
","002500
","00
","1
",7077,18192,"00326
","11
"
"1215
","4
","12B145
","16
","40238
","3
","1
","0
","01
","-
","1
","1
","2
","42
","-
","1
","06
","3
","2
","3
","07
","
","
","
","
","
","00
","1
",5177,12844,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","3
","1
","0
","04
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5177,0,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","3
","1
","0
","02
","-
","1
","3
","2
","19
","-
","1
","04
","3
","1
","2
","01
","5
","5
","3
","1
","999999
","00
","
",5177,0,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","1
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","06
","3
","2
","3
","01
","3
","7
","3
","2
","004000
","00
","1
",5177,12844,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","1
","1
","0
","02
","-
","1
","3
","1
","16
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5177,0,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","2
","1
","0
","01
","-
","1
","1
","2
","62
","-
","1
","03
","3
","2
","4
","07
","
","
","
","
","
","00
","1
",5177,12844,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","3
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5177,0,"00327
","12
"
"1215
","4
","12B145
","16
","40238
","4
","1
","0
","01
","-
","1
","1
","2
","18
","-
","1
","04
","1
","2
","6
","04
","
","
","
","
","
","00
","1
",5177,12844,"00327
","12
"
"1215
","1
","12B148
","16
","40273
","1
","1
","0
","01
","-
","1
","1
","1
","56
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",7628,0,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","1
","1
","0
","03
","-
","1
","3
","2
","25
","-
","1
","07
","4
","2
","6
","07
","
","
","
","
","
","00
","
",7628,0,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","1
","1
","0
","04
","-
","1
","3
","2
","21
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7628,0,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","1
","1
","0
","02
","-
","1
","2
","2
","55
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7628,18926,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","2
","1
","0
","01
","-
","1
","1
","2
","54
","-
","1
","02
","4
","2
","6
","01
","7
","4
","2
","1
","999999
","00
","1
",7628,18926,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","4
","1
","0
","04
","-
","1
","3
","1
","25
","-
","1
","04
","3
","2
","6
","01
","5
","5
","2
","1
","005000
","00
","1
",7628,18926,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","4
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","3
","033000
","00
","
",7628,0,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","4
","1
","0
","03
","-
","1
","3
","2
","30
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","3
","015000
","00
","
",7628,0,"00328
","12
"
"1215
","1
","12B148
","16
","40273
","4
","1
","0
","02
","-
","1
","2
","2
","58
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7628,0,"00328
","12
"
"1215
","1
","13B148
","16
","40275
","2
","1
","0
","04
","-
","1
","3
","1
","22
","-
","1
","05
","4
","2
","6
","04
","
","
","
","
","
","00
","
",8111,0,"00329
","13
"
"1215
","1
","13B148
","16
","40275
","2
","1
","0
","01
","-
","1
","1
","1
","45
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","001300
","00
","
",8111,0,"00329
","13
"
"1215
","1
","13B148
","16
","40275
","2
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",8111,0,"00329
","13
"
"1215
","1
","13B148
","16
","40275
","2
","1
","0
","05
","-
","1
","5
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8111,0,"00329
","13
"
"1215
","1
","13B148
","16
","40275
","2
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","02
","2
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",8111,19639,"00329
","13
"
"1215
","1
","13B148
","16
","40275
","4
","1
","0
","01
","-
","1
","1
","1
","74
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","
",8111,0,"00329
","13
"
"1215
","1
","13B148
","16
","40275
","4
","1
","0
","02
","-
","1
","2
","2
","67
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",8111,19639,"00329
","13
"
"1215
","8
","12B131
","16
","40276
","3
","1
","0
","05
","-
","1
","5
","1
","10
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","3
","1
","0
","02
","-
","1
","5
","1
","27
","-
","1
","03
","3
","2
","1
","01
","5
","5
","3
","1
","999999
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","3
","1
","0
","01
","-
","1
","1
","2
","56
","-
","1
","05
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","3
","1
","0
","06
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","4
","1
","0
","01
","-
","1
","1
","1
","82
","-
","1
","02
","1
","2
","5
","08
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","3
","1
","0
","04
","-
","1
","5
","1
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","3
","1
","0
","03
","-
","1
","3
","2
","33
","-
","1
","05
","4
","2
","1
","01
","1
","5
","3
","2
","999999
","00
","1
",6968,17288,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","4
","1
","0
","02
","-
","1
","2
","2
","83
","-
","2
","00
","
","2
","5
","07
","
","
","
","
","
","00
","1
",6968,17288,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","2
","1
","0
","05
","-
","1
","3
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","2
","1
","0
","02
","-
","1
","2
","2
","44
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","2
","1
","0
","06
","-
","1
","4
","2
","81
","-
","2
","00
","
","2
","4
","07
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","2
","1
","0
","04
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",6968,0,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","2
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","07
","2
","1
","6
","01
","4
","4
","3
","2
","001200
","00
","1
",6968,17288,"00330
","12
"
"1215
","8
","12B131
","16
","40276
","2
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","07
","4
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",6968,0,"00330
","12
"
"1215
","5
","13B134
","16
","40282
","4
","1
","0
","04
","-
","1
","3
","1
","21
","-
","1
","02
","6
","2
","6
","01
","4
","4
","3
","1
","999999
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","4
","1
","0
","02
","-
","1
","3
","1
","22
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","000800
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","1
","1
","0
","02
","-
","1
","2
","2
","19
","-
","1
","03
","1
","2
","1
","07
","
","
","
","
","
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","2
","1
","0
","04
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","2
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","03
","1
","2
","5
","01
","4
","4
","2
","1
","001200
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","2
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","02
","6
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","2
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","03
","1
","2
","5
","01
","4
","4
","2
","1
","000500
","00
","1
",6137,14859,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","4
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","1
","1
","0
","03
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","1
","1
","0
","01
","-
","1
","1
","1
","20
","-
","1
","02
","2
","2
","1
","01
","5
","5
","2
","1
","000900
","00
","1
",6137,14859,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","3
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","1
","999999
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","3
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","1
",6137,14859,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","3
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","4
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","000600
","00
","
",6137,0,"00331
","13
"
"1215
","5
","13B134
","16
","40282
","4
","1
","0
","01
","-
","1
","1
","2
","55
","-
","1
","00
","
","2
","2
","07
","
","
","
","
","
","00
","1
",6137,14859,"00331
","13
"
"1215
","5
","12B134
","16
","40283
","3
","1
","0
","01
","-
","1
","1
","1
","48
","-
","1
","04
","2
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","1
",6533,16209,"00332
","12
"
"1215
","5
","12B134
","16
","40283
","2
","1
","0
","01
","-
","1
","1
","2
","59
","-
","1
","04
","3
","2
","3
","08
","
","
","
","
","
","00
","1
",6533,16209,"00332
","12
"
"1215
","5
","12B134
","16
","40283
","1
","1
","0
","01
","-
","1
","1
","2
","51
","-
","1
","07
","4
","2
","2
","01
","5
","5
","3
","3
","018000
","00
","1
",6533,16209,"00332
","12
"
"1215
","5
","12B134
","16
","40283
","3
","1
","0
","03
","-
","1
","3
","2
","27
","-
","1
","06
","3
","2
","6
","02
","4
","4
","6
","5
","
","00
","
",6533,0,"00332
","12
"
"1215
","5
","12B134
","16
","40283
","3
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","04
","2
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6533,0,"00332
","12
"
"1215
","5
","12B134
","16
","40283
","3
","1
","0
","04
","-
","1
","3
","1
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6533,0,"00332
","12
"
"1215
","3
","11B146
","16
","40397
","2
","1
","0
","01
","-
","1
","1
","1
","69
","-
","1
","04
","3
","2
","1
","01
","5
","6
","2
","1
","999999
","00
","
",6696,0,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","2
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","2
","001000
","00
","1
",6696,17212,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","1
","1
","0
","03
","-
","1
","3
","1
","22
","-
","2
","00
","
","2
","6
","09
","
","
","
","
","
","00
","
",6696,0,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","1
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","06
","3
","2
","3
","01
","3
","5
","3
","2
","004000
","00
","
",6696,0,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","1
","1
","0
","02
","-
","1
","3
","1
","23
","-
","1
","07
","4
","1
","6
","01
","3
","5
","3
","2
","005000
","00
","1
",6696,17212,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","4
","1
","0
","01
","-
","1
","1
","2
","47
","-
","1
","04
","3
","2
","6
","01
","7
","4
","2
","1
","001200
","00
","
",6696,0,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","4
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",6696,17212,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","4
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6696,0,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","4
","1
","0
","02
","-
","1
","6
","2
","37
","-
","1
","07
","5
","2
","6
","01
","1
","5
","2
","1
","999999
","00
","
",6696,0,"00333
","11
"
"1215
","3
","11B146
","16
","40397
","2
","1
","0
","02
","-
","1
","2
","2
","60
","-
","1
","07
","4
","2
","1
","01
","5
","5
","2
","1
","999999
","00
","
",6696,0,"00333
","11
"
"1215
","3
","12B146
","16
","40398
","4
","1
","0
","03
","-
","1
","3
","2
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","1
","1
","0
","03
","-
","1
","3
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","1
","1
","0
","02
","-
","1
","2
","2
","29
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","1
","1
","0
","01
","-
","1
","1
","1
","33
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",7014,17402,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","2
","1
","0
","01
","-
","1
","1
","1
","45
","-
","1
","04
","3
","2
","5
","01
","7
","3
","2
","1
","001500
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","2
","1
","0
","04
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","4
","1
","0
","02
","-
","1
","2
","1
","44
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001500
","00
","1
",7014,17402,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","4
","1
","0
","04
","-
","1
","3
","1
","18
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","4
","1
","0
","01
","-
","1
","1
","2
","42
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","1
","001000
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","3
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","05
","2
","2
","5
","08
","
","
","
","
","
","00
","1
",7014,17402,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","3
","1
","0
","02
","-
","1
","2
","2
","57
","-
","1
","04
","2
","2
","5
","07
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","2
","1
","0
","05
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","2
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","06
","1
","2
","6
","07
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","2
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","03
","3
","1
","5
","07
","
","
","
","
","
","00
","1
",7014,17402,"00334
","12
"
"1215
","3
","12B146
","16
","40398
","1
","1
","0
","04
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7014,0,"00334
","12
"
"1215
","7
","11B132
","16
","40403
","1
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","3
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","05
","4
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","1
","1
","0
","02
","-
","1
","2
","2
","35
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",4959,12747,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","1
","1
","0
","04
","-
","1
","3
","2
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","1
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","02
","3
","2
","5
","01
","7
","3
","3
","1
","001600
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","3
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",4959,12747,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","3
","1
","0
","04
","-
","1
","3
","2
","20
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","1
","1
","0
","05
","-
","1
","3
","1
","07
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","3
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","4
","1
","0
","02
","-
","1
","3
","1
","13
","-
","1
","02
","2
","2
","6
","02
","4
","4
","6
","5
","
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","4
","1
","0
","01
","-
","1
","1
","2
","58
","-
","1
","02
","4
","2
","6
","01
","4
","4
","2
","1
","000200
","00
","1
",4959,12747,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","2
","1
","0
","01
","-
","1
","1
","1
","59
","-
","2
","00
","
","2
","1
","01
","7
","3
","3
","1
","999999
","00
","
",4959,0,"00335
","11
"
"1215
","7
","11B132
","16
","40403
","2
","1
","0
","02
","-
","1
","2
","2
","49
","-
","2
","00
","
","2
","1
","07
","
","
","
","
","
","00
","1
",4959,12747,"00335
","11
"
"1215
","7
","12B132
","16
","40404
","4
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","4
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","04
","3
","2
","1
","01
","5
","5
","3
","1
","999999
","00
","1
",6463,16035,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","4
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","07
","3
","2
","1
","01
","5
","6
","2
","1
","001000
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","2
","1
","0
","04
","-
","1
","3
","2
","32
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","2
","000900
","00
","1
",6463,16035,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","2
","1
","0
","01
","-
","1
","1
","2
","57
","-
","1
","07
","4
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","2
","1
","0
","05
","-
","1
","4
","2
","77
","-
","2
","00
","
","2
","6
","07
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","1
","1
","0
","01
","-
","1
","1
","1
","68
","-
","1
","02
","3
","2
","1
","01
","7
","3
","2
","1
","000900
","00
","1
",6463,16035,"00336
","12
"
"1215
","5
","12B132
","16
","40404
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","3
","1
","0
","03
","-
","1
","3
","1
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","3
","1
","0
","01
","-
","1
","1
","1
","64
","-
","1
","02
","6
","2
","5
","10
","
","
","
","
","
","00
","1
",6463,16035,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","3
","1
","0
","02
","-
","1
","2
","2
","44
","-
","2
","00
","
","2
","5
","01
","4
","4
","3
","1
","999999
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","3
","1
","0
","04
","-
","1
","3
","2
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","7
","12B132
","16
","40404
","1
","1
","0
","02
","-
","1
","2
","2
","65
","-
","1
","02
","3
","2
","1
","07
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","5
","12B132
","16
","40404
","2
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6463,0,"00336
","12
"
"1215
","2
","12B147
","17
","40147
","1
","1
","0
","02
","-
","1
","6
","1
","26
","-
","1
","07
","4
","2
","6
","01
","4
","4
","3
","2
","004500
","00
","
",6541,0,"00337
","12
"
"1215
","2
","12B147
","17
","40147
","2
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","07
","6
","2
","6
","09
","
","
","
","
","
","00
","1
",6541,16228,"00337
","12
"
"1215
","2
","12B147
","17
","40147
","1
","1
","0
","01
","-
","1
","1
","1
","29
","-
","1
","07
","4
","2
","6
","01
","7
","2
","3
","2
","005500
","00
","1
",6541,16228,"00337
","12
"
"1215
","6
","12B133
","17
","40156
","1
","1
","0
","02
","-
","1
","2
","2
","33
","-
","1
","04
","3
","2
","1
","01
","4
","4
","3
","1
","000500
","00
","1
",3962,9830,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","1
","1
","0
","04
","-
","1
","3
","2
","14
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",3962,0,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","1
","1
","0
","01
","-
","1
","1
","1
","33
","-
","1
","04
","3
","2
","1
","01
","5
","5
","3
","3
","005000
","00
","
",3962,0,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","1
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",3962,0,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","2
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","07
","5
","2
","5
","01
","3
","5
","3
","2
","004000
","00
","1
",3962,9830,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","2
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","07
","5
","2
","5
","01
","5
","5
","2
","1
","003000
","00
","
",3962,0,"00338
","12
"
"1215
","6
","12B133
","17
","40156
","2
","1
","0
","04
","-
","1
","3
","1
