CD,PER,EDIS,UPM_DIS,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,OBS,R_PRE_MOD,R_DEF_MOD,FACTOR
","1
","-
","-
","07
","1
","
","
","03
","03
","-
","07
","00
","00
","-
","00
","00
",6346
"01
","0915
","13
","00282
","121
","6
","045-A
","1518297
","01
","13A138
","15
","40135
","0051
","2
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",6346
"01
","0915
","13
","00282
","121
","6
","045-A
","1518297
","01
","13A138
","15
","40135
","0022
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",6346
"01
","0915
","12
","00283
","020
","4
","035-3
","1501616
","01
","12B142
","15
","40207
","0109
","4
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","07
","1
","
","
","03
","03
","-
","07
","00
","00
","-
","00
","00
",7170
"01
","0915
","12
","00283
","020
","4
","035-3
","1501616
","01
","12B142
","15
","40207
","0047
","1
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7170
"01
","0915
","12
","00283
","020
","4
","035-3
","1501616
","01
","12B142
","15
","40207
","0074
","2
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","01
","04
","-
","05
","00
","00
","-
","00
","00
",7170
"01
","0915
","12
","00283
","020
","4
","035-3
","1501616
","01
","12B142
","15
","40207
","0079
","3
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7170
"01
","0915
","12
","00284
","031
","4
","081-7
","1503613
","01
","12B142
","15
","40208
","0121
","3
","1
","0
","00
","03/09/2015
","00
","09/09/2015
","1
","-
","-
","05
","1
","
","
","05
","05
","-
","05
","00
","00
","-
","00
","00
",7908
"01
","0915
","12
","00284
","031
","4
","081-7
","1503613
","01
","12B142
","15
","40208
","0033
","1
","1
","0
","00
","03/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",7908
"01
","0915
","12
","00284
","031
","4
","081-7
","1503613
","01
","12B142
","15
","40208
","0179
","2
","1
","0
","00
","03/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","04
","04
","-
","05
","00
","00
","-
","00
","00
",7908
"01
","0915
","12
","00284
","031
","4
","081-7
","1503613
","01
","12B142
","15
","40208
","0165
","4
","1
","0
","00
","15/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",7908
"01
","0915
","12
","00285
","109
","4
","064-8
","1517217
","01
","12B142
","15
","40210
","0042
","3
","1
","1
","00
","17/09/2015
","00
","18/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6654
"01
","0915
","12
","00285
","109
","4
","064-8
","1517217
","01
","12B142
","15
","40210
","0067
","4
","1
","0
","00
","17/09/2015
","00
","18/09/2015
","1
","-
","-
","08
","1
","
","
","01
","01
","-
","08
","00
","00
","-
","00
","00
",6654
"01
","0915
","12
","00285
","109
","4
","064-8
","1517217
","01
","12B142
","15
","40210
","0091
","1
","1
","1
","00
","17/09/2015
","00
","18/09/2015
","1
","-
","-
","06
","1
","
","
","04
","01
","-
","06
","00
","00
","-
","00
","00
",6654
"01
","0915
","12
","00285
","109
","4
","064-8
","1517217
","01
","12B142
","15
","40210
","0017
","2
","1
","1
","00
","17/09/2015
","00
","18/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6654
"01
","0915
","12
","00286
","025
","4
","216-3
","1528126
","01
","12B142
","15
","40212
","0073
","3
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",5141
"01
","0915
","12
","00286
","025
","4
","216-3
","1528126
","01
","12B142
","15
","40212
","0104
","4
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",5141
"01
","0915
","12
","00286
","025
","4
","216-3
","1528126
","01
","12B142
","15
","40212
","0045
","2
","1
","0
","00
","03/09/2015
","00
","06/09/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",5141
"01
","0915
","12
","00286
","025
","4
","216-3
","1528126
","01
","12B142
","15
","40212
","0021
","1
","1
","0
","00
","03/09/2015
","00
","06/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",5141
"01
","0915
","11
","00287
","025
","1
","202-1
","1502529
","01
","11B145
","15
","40213
","0120
","1
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","03
","1
","
","
","02
","01
","-
","03
","00
","00
","-
","00
","00
",7255
"01
","0915
","11
","00287
","025
","1
","202-1
","1502529
","01
","11B145
","15
","40213
","0084
","2
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","04
","1
","
","
","04
","02
","-
","04
","00
","00
","-
","00
","00
",7255
"01
","0915
","11
","00287
","025
","1
","202-1
","1502529
","01
","11B145
","15
","40213
","0045
","3
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","03
","1
","
","
","03
","02
","-
","03
","00
","00
","-
","00
","00
",7255
"01
","0915
","11
","00287
","025
","1
","202-1
","1502529
","01
","11B145
","15
","40213
","0016
","4
","1
","0
","00
","03/09/2015
","00
","04/09/2015
","1
","-
","-
","05
","1
","
","
","03
","05
","-
","05
","00
","00
","-
","00
","00
",7255
"01
","0915
","11
","00288
","033
","1
","456-6
","1507243
","01
","11B145
","15
","40214
","0016
","1
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","03
","01
","-
","04
","00
","00
","-
","00
","00
",6907
"01
","0915
","11
","00288
","033
","1
","456-6
","1507243
","01
","11B145
","15
","40214
","0105
","3
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",6907
"01
","0915
","
","
","033
","1
","456-6
","1507243
","01
","11B145
","15
","40214
","0052
","2
","1
","0
","03
","18/09/2015
","03
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"01
","0915
","11
","00288
","033
","1
","456-6
","1507243
","01
","11B145
","15
","40214
","0091
","4
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6907
"01
","0915
","11
","00289
","058
","1
","158-A
","1512667
","01
","11B145
","15
","40215
","0125
","4
","1
","0
","00
","12/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",6644
"01
","0915
","11
","00289
","058
","1
","158-A
","1512667
","01
","11B145
","15
","40215
","0140
","3
","1
","0
","00
","07/09/2015
","00
","09/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6644
"01
","0915
","11
","00289
","058
","1
","158-A
","1512667
","01
","11B145
","15
","40215
","0054
","2
","1
","0
","00
","12/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6644
"01
","0915
","11
","00289
","058
","1
","158-A
","1512667
","01
","11B145
","15
","40215
","0016
","1
","1
","0
","00
","12/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",6644
"01
","0915
","11
","00290
","013
","5
","050-3
","1500423
","01
","11B131
","15
","40219
","0123
","4
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7555
"01
","0915
","11
","00290
","013
","5
","050-3
","1500423
","01
","11B131
","15
","40219
","0001
","3
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",7555
"01
","0915
","11
","00290
","013
","5
","050-3
","1500423
","01
","11B131
","15
","40219
","0114
","2
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7555
"01
","0915
","11
","00290
","013
","5
","050-3
","1500423
","01
","11B131
","15
","40219
","0081
","1
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",7555
"01
","0915
","13
","00291
","070
","5
","131-5
","1521913
","01
","13B131
","15
","40224
","0040
","2
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","08
","1
","
","
","02
","01
","-
","08
","00
","00
","-
","00
","00
",8121
"01
","0915
","13
","00291
","070
","5
","131-5
","1521913
","01
","13B131
","15
","40224
","0122
","4
","1
","0
","00
","09/09/2015
","00
","18/09/2015
","1
","-
","-
","06
","1
","
","
","02
","01
","-
","06
","00
","00
","-
","00
","00
",8121
"01
","0915
","13
","00291
","070
","5
","131-5
","1521913
","01
","13B131
","15
","40224
","0085
","3
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","01
","01
","-
","05
","00
","00
","-
","00
","00
",8121
"01
","0915
","13
","00291
","070
","5
","131-5
","1521913
","01
","13B131
","15
","40224
","0070
","1
","1
","0
","00
","12/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","03
","02
","-
","04
","00
","00
","-
","00
","00
",8121
"01
","0915
","11
","00292
","002
","4
","026-6
","1500059
","01
","11B142
","15
","40237
","0141
","2
","1
","0
","00
","05/09/2015
","00
","09/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7633
"01
","0915
","11
","00292
","002
","4
","026-6
","1500059
","01
","11B142
","15
","40237
","0075
","3
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",7633
"01
","0915
","11
","00292
","002
","4
","026-6
","1500059
","01
","11B142
","15
","40237
","0041
","4
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7633
"01
","0915
","11
","00292
","002
","4
","026-6
","1500059
","01
","11B142
","15
","40237
","0098
","1
","1
","0
","00
","06/09/2015
","00
","07/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",7633
"01
","0915
","11
","00293
","070
","4
","101-4
","1521850
","01
","11B142
","15
","40242
","0078
","2
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6121
"01
","0915
","11
","00293
","070
","4
","101-4
","1521850
","01
","11B142
","15
","40242
","0013
","3
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","04
","04
","-
","04
","00
","00
","-
","00
","00
",6121
"01
","0915
","11
","00293
","070
","4
","101-4
","1521850
","01
","11B142
","15
","40242
","0052
","1
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6121
"01
","0915
","11
","00293
","070
","4
","101-4
","1521850
","01
","11B142
","15
","40242
","0084
","4
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6121
"01
","0915
","12
","00294
","031
","1
","089-3
","1503685
","01
","12B145
","15
","40243
","0080
","3
","1
","0
","00
","02/09/2015
","00
","03/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6779
"01
","0915
","12
","00294
","031
","1
","089-3
","1503685
","01
","12B145
","15
","40243
","0013
","4
","1
","0
","00
","02/09/2015
","00
","03/09/2015
","1
","-
","-
","04
","1
","
","
","01
","04
","-
","04
","00
","00
","-
","00
","00
",6779
"01
","0915
","12
","00294
","031
","1
","089-3
","1503685
","01
","12B145
","15
","40243
","0131
","1
","1
","0
","00
","02/09/2015
","00
","03/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",6779
"01
","0915
","
","
","031
","1
","089-3
","1503685
","01
","12B145
","15
","40243
","0046
","2
","1
","0
","03
","15/09/2015
","03
","18/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","03
","03
",0
"01
","0915
","13
","00295
","033
","8
","005-0
","1504058
","01
","13A136
","15
","40244
","0041
","4
","1
","0
","00
","17/09/2015
","00
","17/09/2015
","1
","-
","-
","06
","1
","
","
","01
","01
","-
","06
","00
","00
","-
","00
","00
",8554
"01
","0915
","13
","00295
","033
","8
","005-0
","1504058
","01
","13A136
","15
","40244
","0188
","3
","1
","0
","00
","17/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",8554
"01
","0915
","13
","00295
","033
","8
","005-0
","1504058
","01
","13A136
","15
","40244
","0139
","2
","1
","0
","00
","17/09/2015
","00
","17/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",8554
"01
","0915
","13
","00295
","033
","8
","005-0
","1504058
","01
","13A136
","15
","40244
","0091
","1
","1
","0
","00
","17/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",8554
"01
","0915
","11
","00296
","057
","8
","193-4
","1509814
","01
","11A136
","15
","40245
","0005
","3
","1
","0
","00
","20/09/2015
","00
","21/09/2015
","1
","-
","-
","05
","1
","
","
","05
","03
","-
","05
","00
","00
","-
","00
","00
",6989
"01
","0915
","11
","00296
","057
","8
","193-4
","1509814
","01
","11A136
","15
","40245
","0059
","1
","1
","0
","00
","02/09/2015
","00
","07/09/2015
","1
","-
","-
","06
","1
","
","
","01
","01
","-
","06
","00
","00
","-
","00
","00
",6989
"01
","0915
","11
","00296
","057
","8
","193-4
","1509814
","01
","11A136
","15
","40245
","0081
","2
","1
","0
","00
","20/09/2015
","00
","21/09/2015
","1
","-
","-
","04
","1
","
","
","01
","02
","-
","04
","00
","00
","-
","00
","00
",6989
"01
","0915
","11
","00296
","057
","8
","193-4
","1509814
","01
","11A136
","15
","40245
","0031
","4
","1
","0
","00
","17/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6989
"01
","0915
","11
","00297
","109
","8
","172-0
","1517605
","01
","11A136
","15
","40246
","0026
","4
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6452
"01
","0915
","11
","00297
","109
","8
","172-0
","1517605
","01
","11A136
","15
","40246
","0096
","2
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6452
"01
","0915
","11
","00297
","109
","8
","172-0
","1517605
","01
","11A136
","15
","40246
","0001
","3
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","01
","-
","00
","00
",6452
"01
","0915
","11
","00297
","109
","8
","172-0
","1517605
","01
","11A136
","15
","40246
","0071
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","02
","1
","
","
","02
","01
","-
","02
","00
","00
","-
","00
","00
",6452
"01
","0915
","12
","00298
","121
","1
","158-5
","1518834
","01
","12B145
","15
","40247
","0017
","1
","1
","0
","00
","07/09/2015
","00
","09/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7608
"01
","0915
","12
","00298
","121
","1
","158-5
","1518834
","01
","12B145
","15
","40247
","0048
","2
","1
","0
","00
","07/09/2015
","00
","09/09/2015
","1
","-
","-
","05
","1
","
","
","05
","03
","-
","05
","00
","00
","-
","00
","00
",7608
"01
","0915
","12
","00298
","121
","1
","158-5
","1518834
","01
","12B145
","15
","40247
","0118
","4
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",7608
"01
","0915
","12
","00298
","121
","1
","158-5
","1518834
","01
","12B145
","15
","40247
","0087
","3
","1
","0
","00
","07/09/2015
","00
","09/09/2015
","1
","-
","-
","02
","1
","
","
","01
","02
","-
","02
","00
","00
","-
","00
","00
",7608
"01
","0915
","13
","00299
","081
","1
","103-7
","1513938
","01
","13B145
","15
","40248
","0012
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","06
","1
","
","
","02
","01
","-
","06
","00
","00
","-
","00
","00
",6974
"01
","0915
","13
","00299
","081
","1
","103-7
","1513938
","01
","13B145
","15
","40248
","0109
","4
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","04
","02
","-
","04
","00
","00
","-
","00
","00
",6974
"01
","0915
","13
","00299
","081
","1
","103-7
","1513938
","01
","13B145
","15
","40248
","0045
","2
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",6974
"01
","0915
","13
","00299
","081
","1
","103-7
","1513938
","01
","13B145
","15
","40248
","0083
","3
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6974
"01
","0915
","
","
","029
","5
","037-8
","1502942
","01
","12B131
","15
","40249
","0118
","4
","1
","0
","01
","18/09/2015
","01
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","01
","01
",0
"01
","0915
","12
","00300
","029
","5
","037-8
","1502942
","01
","12B131
","15
","40249
","0176
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",5233
"01
","0915
","12
","00300
","029
","5
","037-8
","1502942
","01
","12B131
","15
","40249
","0085
","3
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","01
","01
","-
","03
","00
","00
","-
","00
","00
",5233
"01
","0915
","12
","00300
","029
","5
","037-8
","1502942
","01
","12B131
","15
","40249
","0039
","2
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","06
","1
","
","
","02
","02
","-
","06
","00
","00
","-
","00
","00
",5233
"01
","0915
","
","
","081
","5
","110-7
","1514027
","01
","12B131
","15
","40251
","0051
","2
","1
","0
","06
","18/09/2015
","06
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0915
","12
","00301
","081
","5
","110-7
","1514027
","01
","12B131
","15
","40251
","0085
","3
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","08
","1
","
","
","02
","02
","-
","06
","02
","00
","-
","00
","00
",6096
"01
","0915
","12
","00301
","081
","5
","110-7
","1514027
","01
","12B131
","15
","40251
","0020
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6096
"01
","0915
","
","
","081
","5
","110-7
","1514027
","01
","12B131
","15
","40251
","0119
","4
","1
","0
","06
","18/09/2015
","06
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0915
","11
","00302
","104
","5
","225-8
","1515931
","01
","11B131
","15
","40252
","0180
","3
","1
","0
","00
","09/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","02
","01
","-
","03
","01
","00
","-
","00
","00
",7467
"01
","0915
","
","
","104
","5
","225-8
","1515931
","01
","11B131
","15
","40252
","0106
","2
","1
","0
","01
","21/09/2015
","01
","21/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","01
","01
",0
"01
","0915
","11
","00302
","104
","5
","225-8
","1515931
","01
","11B131
","15
","40252
","0041
","1
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","1
","-
","-
","03
","1
","
","
","01
","03
","-
","03
","00
","00
","-
","00
","00
",7467
"01
","0915
","11
","00302
","104
","5
","225-8
","1515931
","01
","11B131
","15
","40252
","0246
","4
","1
","0
","00
","03/09/2015
","00
","07/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7467
"01
","0915
","11
","00303
","081
","5
","038-2
","1526290
","01
","11B131
","15
","40254
","0110
","4
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","03
","03
","-
","04
","00
","00
","-
","00
","00
",7068
"01
","0915
","11
","00303
","081
","5
","038-2
","1526290
","01
","11B131
","15
","40254
","0059
","1
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","03
","03
","-
","05
","00
","00
","-
","00
","00
",7068
"01
","0915
","11
","00303
","081
","5
","038-2
","1526290
","01
","11B131
","15
","40254
","0012
","2
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","06
","1
","
","
","04
","04
","-
","06
","00
","00
","-
","00
","00
",7068
"01
","0915
","11
","00303
","081
","5
","038-2
","1526290
","01
","11B131
","15
","40254
","0079
","3
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","06
","1
","
","
","04
","04
","-
","06
","00
","00
","-
","00
","00
",7068
"01
","0915
","11
","00304
","033
","3
","342-6
","1506564
","01
","11B143
","15
","40326
","0083
","2
","1
","0
","00
","15/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6009
"01
","0915
","11
","00304
","033
","3
","342-6
","1506564
","01
","11B143
","15
","40326
","0004
","3
","1
","0
","00
","15/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",6009
"01
","0915
","11
","00304
","033
","3
","342-6
","1506564
","01
","11B143
","15
","40326
","0069
","1
","1
","0
","00
","15/09/2015
","00
","17/09/2015
","1
","-
","-
","03
","1
","
","
","02
","02
","-
","03
","00
","00
","-
","00
","00
",6009
"01
","0915
","
","
","033
","3
","342-6
","1506564
","01
","11B143
","15
","40326
","0028
","4
","1
","0
","06
","18/09/2015
","06
","18/09/2015
","1
","-
","-
","
","
","
","
","
","
","-
","
","
","
","-
","06
","06
",0
"01
","0915
","12
","00305
","033
","3
","494-1
","1507546
","01
","12B143
","15
","40327
","0207
","4
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","02
","03
","-
","04
","00
","00
","-
","00
","00
",7032
"01
","0915
","12
","00305
","033
","3
","494-1
","1507546
","01
","12B143
","15
","40327
","0031
","1
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","01
","01
","-
","04
","00
","00
","-
","00
","00
",7032
"01
","0915
","12
","00305
","033
","3
","494-1
","1507546
","01
","12B143
","15
","40327
","0086
","2
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","06
","1
","
","
","02
","02
","-
","06
","00
","00
","-
","00
","00
",7032
"01
","0915
","12
","00305
","033
","3
","494-1
","1507546
","01
","12B143
","15
","40327
","0141
","3
","1
","0
","00
","10/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",7032
"01
","0915
","12
","00306
","039
","3
","142-3
","1508268
","01
","12B143
","15
","40328
","0041
","3
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6124
"01
","0915
","12
","00306
","039
","3
","142-3
","1508268
","01
","12B143
","15
","40328
","0100
","4
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",6124
"01
","0915
","12
","00306
","039
","3
","142-3
","1508268
","01
","12B143
","15
","40328
","0012
","2
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",6124
"01
","0915
","12
","00306
","039
","3
","142-3
","1508268
","01
","12B143
","15
","40328
","0052
","1
","1
","0
","00
","14/09/2015
","00
","17/09/2015
","1
","-
","-
","02
","1
","
","
","01
","01
","-
","02
","00
","00
","-
","00
","00
",6124
"01
","0915
","11
","00307
","081
","3
","087-6
","1522301
","01
","11B143
","15
","40330
","0127
","3
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","04
","1
","
","
","02
","02
","-
","04
","00
","00
","-
","00
","00
",7384
"01
","0915
","11
","00307
","081
","3
","087-6
","1522301
","01
","11B143
","15
","40330
","0011
","4
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",7384
"01
","0915
","11
","00307
","081
","3
","087-6
","1522301
","01
","11B143
","15
","40330
","0091
","2
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","06
","1
","
","
","02
","02
","-
","06
","00
","00
","-
","00
","00
",7384
"01
","0915
","11
","00307
","081
","3
","087-6
","1522301
","01
","11B143
","15
","40330
","0056
","1
","1
","0
","00
","13/09/2015
","00
","17/09/2015
","1
","-
","-
","05
","1
","
","
","02
","02
","-
","05
","00
","00
","-
","00
","00
",7384
"01
","0915
","12
","00308
","109
","3
","007-A
","1523310
","01
","12B143
","15
","40357
","0006
","4
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","03
","1
","
","
","01
","02
","-
","03
","00
","00
","-
","00
","00
",8431
"01
","0915
","12
","00308
","109
","3
","007-A
","1523310
","01
","12B143
","15
","40357
","0036
","1
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","01
","
","
","
","01
","01
","-
","01
","00
","00
","-
","00
","00
",8431
"01
","0915
","12
","00308
","109
","3
","007-A
","1523310
","01
","12B143
","15
","40357
","0098
","3
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","04
","1
","
","
","01
","03
","-
","04
","00
","00
","-
","00
","00
",8431
"01
","0915
","12
","00308
","109
","3
","007-A
","1523310
","01
","12B143
","15
","40357
","0067
","2
","1
","0
","00
","08/09/2015
","00
","09/09/2015
","1
","-
","-
","02
","1
","
","
","02
","02
","-
","02
","00
","00
","-
","00
","00
",8431
"01
","0915
","12
","00309
","031
","7
","009-4
","1502998
","01
","12A137
","15
","40358
","0082
","1
