PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","00
","1
",7568,18752,"00225
","12
"
"0915
","6
","12A138
","14
","40212
","1
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","07
","4
","2
","5
","01
","3
","5
","3
","1
","999999
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","2
","1
","0
","01
","-
","1
","1
","2
","65
","-
","1
","06
","3
","2
","2
","07
","
","
","
","
","
","00
","1
",8610,21333,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","4
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","1
","999999
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","4
","1
","0
","03
","-
","1
","3
","2
","28
","-
","1
","07
","4
","2
","6
","01
","3
","5
","3
","1
","999999
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","4
","1
","0
","04
","-
","1
","3
","1
","24
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",8610,21333,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","4
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","1
","999999
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","1
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","07
","4
","2
","5
","01
","4
","4
","3
","1
","999999
","00
","1
",8610,21333,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","1
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","3
","1
","0
","05
","-
","1
","4
","2
","66
","-
","1
","02
","6
","2
","3
","07
","
","
","
","
","
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","3
","1
","0
","04
","-
","1
","3
","2
","06
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","3
","1
","0
","03
","-
","1
","3
","2
","12
","-
","1
","02
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","08
","2
","2
","5
","01
","1
","5
","3
","1
","999999
","00
","
",8610,0,"00226
","12
"
"0915
","6
","12A138
","14
","40212
","3
","1
","0
","02
","-
","1
","2
","2
","45
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",8610,21333,"00226
","12
"
"0915
","4
","13B142
","14
","40282
","4
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",9989,23840,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","4
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","02
","6
","2
","5
","01
","7
","2
","3
","3
","999999
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","4
","1
","0
","04
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","4
","1
","0
","03
","-
","1
","3
","2
","18
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","3
","1
","0
","02
","-
","1
","3
","2
","21
","-
","1
","04
","3
","2
","5
","01
","3
","4
","3
","1
","001200
","00
","1
",9989,23840,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","3
","1
","0
","01
","-
","1
","1
","2
","40
","-
","1
","02
","6
","2
","2
","04
","
","
","
","
","
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","2
","1
","0
","04
","-
","1
","3
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","2
","1
","0
","01
","-
","1
","1
","1
","33
","-
","2
","03
","3
","2
","5
","01
","3
","7
","3
","2
","999999
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","2
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",9989,0,"00227
","13
"
"0915
","4
","13B142
","14
","40282
","2
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","1
",9989,23840,"00227
","13
"
"0915
","1
","13B145
","14
","40294
","1
","1
","0
","02
","-
","1
","3
","2
","35
","-
","1
","07
","5
","2
","6
","01
","3
","7
","3
","2
","003500
","00
","1
",7541,17997,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","1
","1
","0
","01
","-
","1
","1
","2
","53
","-
","1
","07
","1
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","1
","1
","0
","03
","-
","1
","3
","2
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","2
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7541,17997,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","2
","1
","0
","01
","-
","1
","1
","1
","35
","-
","1
","04
","3
","2
","5
","01
","3
","2
","3
","2
","003000
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","2
","1
","0
","05
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","3
","1
","0
","03
","-
","1
","3
","1
","33
","-
","1
","04
","3
","2
","6
","01
","4
","4
","2
","1
","999999
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","2
","1
","0
","04
","-
","1
","3
","1
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","3
","1
","0
","01
","-
","1
","1
","2
","60
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","3
","1
","0
","04
","-
","1
","3
","1
","30
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","3
","1
","0
","02
","-
","1
","3
","1
","38
","-
","1
","03
","3
","2
","6
","01
","4
","4
","2
","1
","999999
","00
","
",7541,0,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","3
","1
","0
","05
","-
","1
","3
","1
","29
","-
","1
","04
","3
","2
","6
","01
","4
","4
","3
","2
","999999
","00
","1
",7541,17997,"00228
","13
"
"0915
","1
","13B145
","14
","40294
","2
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","04
","2
","1
","6
","01
","4
","4
","3
","1
","000200
","00
","
",7541,0,"00228
","13
"
"0915
","4
","12B142
","14
","40324
","1
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","07
","5
","2
","4
","01
","1
","5
","5
","2
","999999
","00
","
",5066,0,"00229
","12
"
"0915
","4
","12B142
","14
","40324
","1
","1
","0
","02
","-
","1
","3
","1
","22
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5066,0,"00229
","12
"
"0915
","4
","12B142
","14
","40324
","3
","1
","0
","01
","-
","1
","1
","1
","33
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","1
","999999
","00
","1
",5066,12553,"00229
","12
"
"0915
","4
","12B142
","14
","40324
","3
","1
","0
","02
","-
","1
","6
","1
","39
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","1
","999999
","00
","
",5066,0,"00229
","12
"
"0915
","4
","12B142
","14
","40324
","1
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",5066,12553,"00229
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","01
","-
","1
","1
","1
","78
","-
","1
","02
","3
","2
","5
","08
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","2
","1
","0
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","2
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6904,17106,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","2
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","04
","1
","2
","5
","01
","7
","2
","4
","1
","002000
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","3
","1
","0
","01
","-
","1
","1
","2
","56
","-
","1
","07
","4
","2
","4
","08
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","3
","1
","0
","03
","-
","1
","5
","1
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","3
","1
","0
","04
","-
","1
","5
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","3
","1
","0
","02
","-
","1
","3
","1
","35
","-
","1
","06
","3
","2
","6
","01
","7
","2
","4
","2
","999999
","00
","1
",6904,17106,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","1
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","07
","3
","2
","5
","02
","4
","4
","6
","5
","
","00
","1
",6904,17106,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","1
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","2
","003600
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","06
","-
","1
","5
","1
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","08
","-
","1
","5
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","04
","-
","1
","3
","1
","38
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","2
","999999
","00
","1
",6904,17106,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","07
","-
","1
","5
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","02
","-
","1
","2
","2
","76
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","03
","-
","1
","3
","1
","39
","-
","1
","04
","3
","2
","5
","01
","4
","4
","3
","2
","999999
","00
","
",6904,0,"00230
","12
"
"0915
","4
","12B142
","14
","40326
","4
","1
","0
","05
","-
","1
","5
","2
","33
","-
","1
","07
","2
","2
","5
","07
","
","
","
","
","
","00
","
",6904,0,"00230
","12
"
"0915
","4
","11B142
","14
","40327
","3
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","004000
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","3
","1
","0
","03
","-
","1
","3
","2
","27
","-
","1
","04
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","3
","1
","0
","04
","-
","1
","3
","1
","27
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","2
","003700
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","3
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6448,16629,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","3
","1
","0
","05
","-
","1
","3
","1
","26
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","3
","1
","0
","06
","-
","1
","3
","2
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","05
","-
","1
","3
","2
","26
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","03
","-
","1
","3
","2
","33
","-
","1
","03
","3
","2
","6
","01
","4
","4
","2
","1
","000700
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","003600
","00
","1
",6448,16629,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","04
","-
","1
","3
","1
","32
","-
","1
","04
","2
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","06
","-
","1
","3
","2
","23
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","000900
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","4
","1
","0
","07
","-
","1
","4
","2
","77
","-
","1
","01
","3
","2
","4
","08
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","02
","6
","2
","3
","01
","5
","5
","3
","2
","004000
","00
","1
",6448,16629,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","1
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","04
","1
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","1
","1
","0
","05
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","1
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","1
","1
","0
","02
","-
","1
","3
","1
","21
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","2
","1
","0
","01
","-
","1
","1
","1
","23
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","003000
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","2
","1
","0
","02
","-
","1
","2
","2
","19
","-
","1
","02
","5
","2
","5
","07
","
","
","
","
","
","00
","1
",6448,16629,"00231
","11
"
"0915
","4
","11B142
","14
","40327
","2
","1
","0
","03
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6448,0,"00231
","11
"
"0915
","4
","11B142
","14
","40329
","1
","1
","0
","02
","-
","1
","2
","2
","35
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","02
","-
","1
","2
","2
","33
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","1
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","02
","5
","2
","5
","01
","4
","4
","2
","3
","999999
","00
","1
",6211,16017,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","1
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","1
","1
","0
","05
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","3
","1
","0
","04
","-
","1
","5
","2
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","3
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","07
","2
","2
","6
","04
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","3
","1
","0
","02
","-
","1
","3
","2
","24
","-
","1
","06
","3
","2
","6
","01
","3
","4
","3
","3
","999999
","00
","1
",6211,16017,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","3
","1
","0
","01
","-
","1
","1
","2
","61
","-
","1
","02
","3
","2
","4
","07
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","4
","1
","0
","06
","-
","1
","5
","2
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","4
","1
","0
","02
","-
","1
","3
","2
","28
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6211,16017,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","4
","1
","0
","05
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","3
","11B142
","14
","40329
","4
","1
","0
","07
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","08
","-
","1
","3
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","03
","3
","2
","5
","01
","1
","5
","5
","1
","999999
","00
","1
",6211,16017,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","4
","1
","0
","01
","-
","1
","1
","2
","40
","-
","1
","06
","3
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","4
","1
","0
","03
","-
","1
","3
","2
","24
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","4
","1
","0
","04
","-
","1
","5
","1
","24
","-
","1
","02
","6
","2
","5
","01
","7
","2
","3
","1
","999999
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","06
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","09
","-
","1
","3
","2
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","07
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","05
","-
","1
","3
","1
","14
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","2
","1
","0
","04
","-
","1
","3
","1
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","11B142
","14
","40329
","1
","1
","0
","04
","-
","1
","3
","2
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6211,0,"00232
","11
"
"0915
","4
","12B142
","14
","40331
","4
","1
","0
","03
","-
","1
","3
","1
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7165,0,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","4
","1
","0
","02
","-
","1
","3
","2
","20
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7165,0,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","4
","1
","0
","01
","-
","1
","1
","2
","46
","-
","1
","07
","5
","2
","5
","01
","1
","7
","3
","2
","999999
","00
","1
",7165,17753,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","1
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",7165,17753,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","2
","1
","0
","01
","-
","1
","1
","2
","29
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","1
",7165,17753,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","1
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","09
","5
","2
","5
","01
","1
","5
","3
","2
","005000
","00
","
",7165,0,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","004000
","00
","1
",7165,17753,"00233
","12
"
"0915
","3
","12B142
","14
","40331
","2
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7165,0,"00233
","12
"
"0915
","4
","12B142
","14
","40331
","1
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","06
","3
","2
","5
","01
","1
","5
","3
","2
","005000
","00
","
",7165,0,"00233
","12
"
"0915
","1
","12B145
","14
","40335
","4
","1
","0
","01
","-
","1
","1
","1
","75
","-
","1
","02
","3
","2
","5
","08
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","4
","1
","0
","02
","-
","1
","2
","2
","66
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",5851,14498,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","2
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","06
","3
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","2
","1
","0
","04
","-
","1
","3
","1
","18
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","2
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","3
","006000
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","3
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001700
","00
","1
",5851,14498,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","1
","1
","0
","02
","-
","1
","2
","2
","35
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",5851,14498,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","2
","1
","0
","03
","-
","1
","3
","1
","24
","-
","1
","07
","4
","1
","6
","04
","
","
","
","
","
","00
","1
",5851,14498,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","3
","1
","0
","03
","-
","1
","3
","1
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","3
","1
","0
","06
","-
","1
","3
","1
","06
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","3
","1
","0
","05
","-
","1
","3
","1
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","3
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","04
","2
","2
","5
","01
","7
","2
","4
","1
","002200
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","3
","1
","0
","04
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","1
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","1
","1
","0
","04
","-
","1
","3
","2
","10
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",5851,0,"00234
","12
"
"0915
","1
","12B145
","14
","40335
","1
","1
","0
","01
","-
","1
","1
","1
","37
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","004000
","00
","
",5851,0,"00234
","12
"
"0915
","1
","11B145
","14
","40337
","2
","1
","0
","04
","-
","1
","5
","2
","20
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","3
","1
","0
","02
","-
","1
","2
","2
","59
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7319,18875,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","2
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","999999
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","1
","1
","0
","03
","-
","1
","3
","2
","11
","-
","1
","02
","6
","1
","
","
","
","
","
","
","
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","1
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","04
","3
","1
","5
","01
","3
","5
","3
","2
","009000
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","1
","1
","0
","02
","-
","1
","2
","2
","33
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7319,18875,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","1
","1
","0
","04
","-
","1
","3
","1
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","2
","1
","0
","02
","-
","1
","2
","2
","41
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","2
","1
","0
","03
","-
","1
","3
","1
","21
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","001200
","00
","1
",7319,18875,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","2
","1
","0
","05
","-
","1
","3
","1
","15
","-
","1
","03
","3
","2
","6
","10
","
","
","
","
","
","00
","
",7319,0,"00235
","11
"
"0915
","1
","11B145
","14
","40337
","2
","1
","0
","06
","-
","1
","7
","1
","05
