"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Percepción de efectividad en las autoridades: Policía Estatal","p6_2","Numérico","1","2"	
"Percepción de efectividad en las autoridades: Policía Estatal","p6_2","Numérico","1","3"	
"Percepción de efectividad en las autoridades: Policía Estatal","p6_2","Numérico","1","4"	
"Percepción de efectividad en las autoridades: Policía Estatal","p6_2","Numérico","1","9"
"Percepción de efectividad en las autoridades: Policía Federal","p6_3","Numérico","1","1"	
"Percepción de efectividad en las autoridades: Policía Federal","p6_3","Numérico","1","2"	
"Percepción de efectividad en las autoridades: Policía Federal","p6_3","Numérico","1","3"	
"Percepción de efectividad en las autoridades: Policía Federal","p6_3","Numérico","1","4"	
"Percepción de efectividad en las autoridades: Policía Federal","p6_3","Numérico","1","9"	
"Percepción de efectividad en las autoridades: Gendarmería Nacional","p6_4","Numérico","1","1"	
"Percepción de efectividad en las autoridades: Gendarmería Nacional","p6_4","Numérico","1","2"	
"Percepción de efectividad en las autoridades: Gendarmería Nacional","p6_4","Numérico","1","3"	
"Percepción de efectividad en las autoridades: Gendarmería Nacional","p6_4","Numérico","1","4"	
"Percepción de efectividad en las autoridades: Gendarmería Nacional","p6_4","Numérico","1","9"			
