PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8147,0,"00249
","13
"
"0315
","5
","12A133
","14
","40376
","3
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","3
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",6483,15797,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","2
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6483,15797,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","2
","1
","0
","04
","-
","1
","3
","2
","20
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","2
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","07
","1
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6483,0,"00250
","12
"
"0315
","2
","12A133
","14
","40376
","2
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","4
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","4
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","08
","3
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","1
",6483,15797,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","1
","1
","0
","02
","-
","1
","2
","2
","69
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6483,15797,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","1
","1
","0
","01
","-
","1
","1
","1
","79
","-
","1
","02
","6
","2
","5
","10
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","3
","1
","0
","02
","-
","1
","2
","2
","45
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40376
","3
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6483,0,"00250
","12
"
"0315
","5
","12A133
","14
","40377
","4
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","08
","2
","2
","1
","01
","1
","7
","3
","2
","999999
","00
","1
",6979,17006,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","4
","1
","0
","02
","-
","1
","2
","1
","44
","-
","1
","07
","5
","2
","1
","01
","3
","5
","3
","3
","999999
","00
","
",6979,0,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","3
","1
","0
","01
","-
","1
","1
","1
","29
","-
","1
","08
","2
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","1
",6979,17006,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6979,0,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6979,0,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","1
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","07
","4
","2
","6
","01
","3
","5
","3
","1
","999999
","00
","1
",6979,17006,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","1
","1
","0
","02
","-
","1
","8
","2
","33
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6979,0,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","2
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","06
","2
","2
","6
","01
","3
","5
","3
","3
","999999
","00
","1
",6979,17006,"00251
","12
"
"0315
","5
","12A133
","14
","40377
","1
","1
","0
","03
","-
","1
","8
","1
","34
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","3
","999999
","00
","
",6979,0,"00251
","12
"
"0315
","5
","11A133
","14
","40378
","1
","1
","0
","04
","-
","1
","3
","1
","27
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","999999
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","1
","1
","0
","05
","-
","1
","3
","1
","25
","-
","1
","03
","3
","2
","6
","01
","1
","5
","3
","3
","999999
","00
","1
",6553,17072,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","1
","1
","0
","03
","-
","1
","3
","1
","29
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","1
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","4
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","07
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6553,17072,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","4
","1
","0
","05
","-
","1
","3
","2
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","2
","1
","1
","03
","-
","1
","6
","1
","21
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","1
","000800
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","2
","1
","1
","02
","-
","1
","2
","1
","22
","-
","1
","03
","3
","2
","1
","04
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","2
","1
","1
","04
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","2
","1
","1
","01
","-
","1
","1
","2
","23
","-
","1
","03
","3
","2
","1
","01
","4
","4
","2
","1
","000600
","00
","1
",6553,17072,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","4
","1
","0
","02
","-
","1
","2
","2
","41
","-
","1
","03
","3
","2
","1
","01
","7
","2
","3
","1
","001000
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","4
","1
","0
","04
","-
","1
","3
","1
","17
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","4
","1
","0
","03
","-
","1
","3
","1
","18
","-
","1
","04
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","3
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","3
","1
","0
","01
","-
","1
","1
","2
","67
","-
","1
","02
","4
","2
","6
","07
","
","
","
","
","
","00
","1
",6553,17072,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","1
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","11A133
","14
","40378
","1
","1
","0
","06
","-
","1
","3
","1
","17
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6553,0,"00252
","11
"
"0315
","5
","12A133
","14
","40379
","3
","1
","0
","01
","-
","1
","1
","1
","57
","-
","1
","09
","2
","2
","6
","01
","1
","5
","3
","1
","999999
","00
","1
",8150,19860,"00253
","12
"
"0315
","5
","12A133
","14
","40379
","3
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8150,0,"00253
","12
"
"0315
","5
","12A133
","14
","40379
","1
","1
","0
","03
","-
","1
","3
","2
","53
","-
","1
","04
","3
","2
","6
","01
","1
","5
","3
","1
","999999
","00
","
",8150,0,"00253
","12
"
"0315
","5
","12A133
","14
","40379
","1
","1
","0
","05
","-
","1
","5
","1
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",8150,0,"00253
","12
"
"0315
","5
","12A133
","14
","40379
","1
","1
","0
","04
","-
","1
","3
","2
","38
","-
","1
","05
","3
","2
","6
","01
","3
","5
","3
","1
","999999
","00
","
",8150,0,"00253
","12
"
"0315
","5
","12A133
","14
","40379
","1
","1
","0
","01
","-
","1
","1
","1
","73
","-
","1
","06
","3
","2
","5
","10
","
","
","
","
","
","00
","1
",8150,19860,"00253
","12
"
"0315
","5
","12A133
","14
","40379
","1
","1
","0
","02
","-
","1
","2
","2
","72
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",8150,0,"00253
","12
"
"0315
","4
","11B134
","14
","40398
","2
","1
","0
","03
","-
","1
","6
","2
","62
","-
","1
","03
","1
","2
","6
","01
","5
","5
","3
","1
","001400
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","2
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","001800
","00
","1
",7018,18283,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","3
","1
","0
","04
","-
","1
","5
","2
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","3
","1
","0
","03
","-
","1
","3
","2
","28
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","3
","1
","0
","06
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","3
","1
","0
","05
","-
","1
","5
","1
","06
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","3
","1
","0
","02
","-
","1
","5
","1
","37
","-
","1
","04
","3
","2
","5
","01
","4
","4
","3
","2
","002900
","00
","
",7018,0,"00254
","11
"
"0315
","2
","11B134
","14
","40398
","2
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","4
","1
","0
","01
","-
","1
","1
","2
","62
","-
","1
","02
","6
","2
","2
","01
","5
","5
","3
","1
","000600
","00
","1
",7018,18283,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","4
","1
","0
","02
","-
","1
","3
","1
","32
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","1
","1
","0
","01
","-
","1
","1
","1
","65
","-
","1
","02
","5
","2
","5
","01
","4
","4
","2
","1
","001150
","00
","
",7018,0,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","1
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7018,18283,"00254
","11
"
"0315
","4
","11B134
","14
","40398
","3
","1
","0
","01
","-
","1
","1
","2
","58
","-
","1
","03
","3
","2
","3
","01
","4
","4
","2
","1
","001000
","00
","1
",7018,18283,"00254
","11
"
"0315
","4
","12B134
","14
","40400
","1
","1
","0
","04
","-
","1
","3
","2
","09
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","1
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","1
","999999
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","1
","1
","0
","03
","-
","1
","3
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","1
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",7587,18488,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","2
","1
","0
","02
","-
","1
","3
","1
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","2
","1
","0
","01
","-
","1
","1
","2
","53
","-
","1
","07
","4
","2
","2
","01
","4
","4
","5
","1
","999999
","00
","1
",7587,18488,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","4
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","3
","1
","0
","01
","-
","1
","1
","1
","76
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","1
",7587,18488,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","3
","1
","0
","02
","-
","1
","2
","2
","74
","-
","1
","02
","6
","2
","5
","10
","
","
","
","
","
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","3
","1
","0
","03
","-
","1
","3
","1
","44
","-
","1
","07
","4
","2
","6
","01
","3
","5
","3
","1
","999999
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","4
","1
","0
","01
","-
","1
","1
","1
","75
","-
","2
","02
","6
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",7587,18488,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","4
","1
","0
","02
","-
","1
","2
","2
","67
","-
","2
","00
","
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",7587,0,"00255
","12
"
"0315
","4
","12B134
","14
","40400
","3
","1
","0
","04
","-
","1
","3
","1
","43
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",7587,0,"00255
","12
"
"0315
","4
","11B134
","14
","40401
","3
","1
","0
","03
","-
","1
","8
","1
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","1
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","4
","1
","0
","02
","-
","1
","2
","2
","56
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6609,17218,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","4
","1
","0
","01
","-
","1
","1
","1
","56
","-
","1
","02
","6
","2
","5
","04
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","3
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",6609,17218,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","3
","1
","0
","04
","-
","1
","8
","1
","06
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","3
","1
","0
","05
","-
","1
","8
","2
","33
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","1
","999999
","00
","1
",6609,17218,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","03
","-
","1
","3
","2
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","04
","-
","1
","3
","2
","12
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","05
","-
","1
","3
","1
","06
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","01
","-
","1
","1
","1
","37
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","06
","-
","1
","3
","2
","18
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","2
","1
","0
","07
","-
","1
","5
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","1
","1
","0
","04
","-
","1
","3
","1
","17
","-
","1
","03
","1
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","1
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","04
","3
","2
","5
","01
","7
","2
","2
","1
","999999
","00
","1
",6609,17218,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","1
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6609,0,"00256
","11
"
"0315
","4
","11B134
","14
","40401
","3
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","
",6609,0,"00256
","11
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","07
","-
","1
","3
","2
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","4
","1
","0
","01
","-
","1
","1
","2
","48
","-
","1
","03
","3
","2
","2
","01
","5
","5
","3
","1
","999999
","00
","1
",6547,15953,"00257
","12
"
"0315
","2
","12B134
","14
","40402
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","2
","12B134
","14
","40402
","4
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","2
","12B134
","14
","40402
","4
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","04
","2
","2
","5
","01
","5
","5
","4
","1
","999999
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","04
","-
","1
","3
","1
","14
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","06
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","05
","-
","1
","3
","1
","13
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","12B134
","14
","40402
","2
","1
","0
","02
","-
","1
","2
","2
","35
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","1
",6547,15953,"00257
","12
"
"0315
","2
","12B134
","14
","40402
","4
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6547,0,"00257
","12
"
"0315
","4
","13B134
","14
","40404
","2
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",7442,17805,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","2
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","2
","1
","0
","02
","-
","1
","2
","2
","61
","-
","1
","07
","5
","2
","5
","07
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","4
","1
","0
","04
","-
","1
","3
","2
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","1
","1
","0
","04
","-
","1
","3
","1
","18
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","3
","13B134
","14
","40404
","1
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","4
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","1
","1
","0
","03
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","1
","1
","0
","01
","-
","1
","1
","2
","54
","-
","1
","03
","3
","2
","4
","07
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","3
","1
","0
","01
","-
","1
","1
","2
","56
","-
","1
","07
","5
","2
","6
","01
","4
","4
","2
","1
","000500
","00
","1
",7442,17805,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","4
","1
","0
","01
","-
","1
","1
","1
","40
","-
","1
","03
","3
","2
","5
","01
","3
","7
","3
","2
","003500
","00
","1
",7442,17805,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","4
","1
","0
","03
","-
","1
","3
","2
","12
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","4
","1
","0
","05
","-
","1
","3
","2
","06
","-
","1
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7442,0,"00258
","13
"
"0315
","4
","13B134
","14
","40404
","1
","1
","0
","02
","-
","1
","3
","2
","25
","-
","1
","04
","3
","2
","6
","01
","4
","4
","3
","1
","999999
","00
","1
",7442,17805,"00258
","13
"
"0315
","4
","12B134
","14
","40405
","2
","1
","0
","01
","-
","1
","1
","2
","43
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","1
",8774,21380,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","4
","1
","0
","04
","-
","1
","3
","2
","14
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","2
","1
","0
","04
","-
","1
","7
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","2
","1
","0
","02
","-
","1
","6
","2
","35
","-
","1
","06
","3
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","1
","1
","0
","05
","-
","1
","3
","1
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","1
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","07
","5
","2
","5
","01
","1
","3
","3
","2
","999999
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","1
","1
","0
","03
","-
","1
","3
","2
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","1
","1
","0
","04
","-
","1
","3
","1
","15
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","1
","1
","0
","06
","-
","1
","3
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","2
","12B134
","14
","40405
","3
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","3
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","1
","1
","0
","02
","-
","1
","2
","2
","41
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",8774,21380,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","3
","1
","0
","03
","-
","1
","3
","1
","25
","-
","1
","04
","3
","2
","6
","01
","6
","1
","3
","1
","001000
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","3
","1
","0
","05
","-
","1
","3
","2
","18
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","3
","1
","0
","01
","-
","1
","1
","1
","50
","-
","1
","02
","6
","2
","5
","01
","6
","1
","2
","3
","999999
","00
","1
",8774,21380,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","4
","1
","0
","01
","-
","1
","1
","1
","67
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","4
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","4
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","1
",8774,21380,"00259
","12
"
"0315
","4
","12B134
","14
","40405
","2
","1
","0
","03
","-
","1
","6
","2
","36
","-
","1
","07
","5
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",8774,0,"00259
","12
"
"0315
","4
","12B134
","14
","40406
","1
","1
","0
","04
","-
","1
","5
","2
","26
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7416,0,"00260
","12
"
"0315
","4
","12B134
","14
","40406
","1
","1
","0
","06
","-
","1
","5
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7416,0,"00260
","12
"
"0315
","4
","12B134
","14
","40406
","4
","1
","0
","04
","-
","1
","3
","2
","12
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7416,0,"00260
","12
"
"0315
","4
","12B134
","14
","40406
","4
","1
","0
","01
