PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","2
","1
","
","
","
","
","
","
","
","00
","
",6275,0,"00227
","12
"
"0615
","6
","12A135
","14
","40196
","4
","1
","0
","02
","-
","1
","3
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6275,0,"00227
","12
"
"0615
","6
","12A135
","14
","40196
","4
","1
","0
","01
","-
","1
","1
","2
","34
","-
","1
","04
","3
","2
","6
","01
","4
","4
","5
","2
","003900
","00
","1
",6275,15618,"00227
","12
"
"0615
","6
","12A135
","14
","40196
","1
","1
","0
","02
","-
","1
","2
","1
","62
","-
","1
","02
","6
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6275,0,"00227
","12
"
"0615
","6
","11A135
","14
","40197
","2
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","03
","3
","2
","5
","01
","7
","2
","4
","1
","002500
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","2
","1
","0
","03
","-
","1
","3
","1
","25
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","1
","000900
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","2
","1
","0
","04
","-
","1
","3
","2
","20
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","2
","1
","0
","02
","-
","1
","2
","2
","42
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7516,19361,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","1
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","001000
","00
","1
",7516,19361,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","1
","1
","0
","02
","-
","1
","2
","1
","34
","-
","1
","03
","2
","2
","6
","01
","7
","2
","3
","2
","999999
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","4
","1
","0
","07
","-
","1
","5
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","4
","1
","0
","06
","-
","1
","5
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","4
","1
","0
","03
","-
","1
","3
","2
","30
","-
","1
","03
","3
","2
","6
","01
","4
","4
","2
","1
","001000
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","4
","1
","0
","05
","-
","1
","3
","2
","28
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","001900
","00
","1
",7516,19361,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","4
","1
","0
","04
","-
","1
","3
","2
","18
","-
","1
","04
","2
","2
","6
","04
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","4
","1
","0
","01
","-
","1
","1
","2
","49
","-
","1
","03
","3
","2
","5
","02
","4
","4
","6
","5
","
","00
","
",7516,0,"00228
","11
"
"0615
","5
","11A135
","14
","40197
","4
","1
","0
","02
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","1
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","03
","3
","1
","6
","04
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","1
","1
","0
","01
","-
","1
","1
","2
","38
","-
","1
","02
","6
","2
","1
","01
","7
","2
","3
","1
","999999
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","3
","1
","0
","02
","-
","1
","2
","2
","75
","-
","2
","00
","
","2
","5
","01
","4
","4
","2
","1
","000400
","00
","1
",7516,19361,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","3
","1
","0
","01
","-
","1
","1
","1
","79
","-
","2
","00
","
","2
","5
","08
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","2
","1
","0
","06
","-
","1
","3
","2
","15
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",7516,0,"00228
","11
"
"0615
","6
","11A135
","14
","40197
","2
","1
","0
","05
","-
","1
","3
","1
","17
","-
","1
","02
","6
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",7516,0,"00228
","11
"
"0615
","5
","11A135
","14
","40198
","1
","1
","0
","08
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","1
","1
","0
","09
","-
","1
","5
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","5
","11A135
","14
","40198
","1
","1
","0
","07
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","5
","11A135
","14
","40198
","1
","1
","0
","04
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","1
","1
","0
","02
","-
","1
","2
","2
","38
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6795,17503,"00229
","11
"
"0615
","5
","11A135
","14
","40198
","1
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","5
","11A135
","14
","40198
","1
","1
","0
","06
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","1
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","4
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","4
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","06
","2
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",6795,17503,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","4
","1
","0
","04
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","4
","1
","0
","02
","-
","1
","2
","2
","44
","-
","1
","06
","2
","2
","5
","07
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","3
","1
","0
","02
","-
","1
","2
","2
","27
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","000900
","00
","1
",6795,17503,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","3
","1
","0
","01
","-
","1
","1
","1
","25
","-
","1
","02
","6
","2
","5
","01
","4
","4
","3
","1
","001000
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","3
","1
","0
","04
","-
","1
","3
","2
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","3
","1
","0
","05
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","3
","1
","0
","03
","-
","1
","3
","2
","07
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","2
","1
","0
","03
","-
","1
","3
","1
","23
","-
","1
","03
","3
","2
","6
","01
","7
","4
","4
","1
","999999
","00
","
",6795,0,"00229
","11
"
"0615
","3
","11A135
","14
","40198
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6795,0,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","2
","1
","0
","01
","-
","1
","1
","2
","62
","-
","1
","02
","2
","2
","4
","07
","
","
","
","
","
","00
","1
",6795,17503,"00229
","11
"
"0615
","6
","11A135
","14
","40198
","2
","1
","0
","02
","-
","1
","3
","1
","25
","-
","1
","03
","3
","2
","6
","01
","7
","4
","3
","1
","001000
","00
","
",6795,0,"00229
","11
"
"0615
","6
","13A135
","14
","40200
","2
","1
","0
","02
","-
","1
","3
","2
","26
","-
","1
","07
","5
","2
","6
","09
","
","
","
","
","
","00
","
",7483,0,"00230
","13
"
"0615
","6
","13A135
","14
","40200
","2
","1
","0
","01
","-
","1
","1
","2
","60
","-
","1
","07
","4
","2
","3
","08
","
","
","
","
","
","00
","1
",7483,18357,"00230
","13
"
"0615
","6
","13A135
","14
","40200
","3
","1
","1
","01
","-
","1
","1
","1
","34
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","001400
","00
","
",7483,0,"00230
","13
"
"0615
","6
","13A135
","14
","40200
","3
","1
","1
","02
","-
","1
","2
","2
","27
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","1
",7483,18357,"00230
","13
"
"0615
","6
","13A135
","14
","40200
","4
","1
","0
","02
","-
","1
","2
","2
","64
","-
","1
","06
","2
","2
","5
","07
","
","
","
","
","
","00
","1
",7483,18357,"00230
","13
"
"0615
","6
","13A135
","14
","40200
","4
","1
","0
","01
","-
","1
","1
","1
","66
","-
","1
","06
","2
","2
","5
","08
","
","
","
","
","
","00
","
",7483,0,"00230
","13
"
"0615
","5
","13A135
","14
","40200
","4
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7483,0,"00230
","13
"
"0615
","6
","13A135
","14
","40200
","2
","1
","0
","03
","-
","1
","4
","1
","87
","-
","1
","02
","3
","2
","4
","07
","
","
","
","
","
","00
","
",7483,0,"00230
","13
"
"0615
","6
","12A135
","14
","40201
","2
","1
","0
","01
","-
","1
","1
","2
","72
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","1
",7533,18749,"00231
","12
"
"0615
","6
","12A135
","14
","40201
","2
","1
","0
","02
","-
","1
","3
","2
","49
","-
","1
","07
","2
","2
","3
","01
","3
","5
","3
","2
","999999
","00
","
",7533,0,"00231
","12
"
"0615
","6
","12A135
","14
","40201
","1
","1
","0
","01
","-
","1
","1
","2
","51
","-
","1
","07
","4
","2
","4
","01
","1
","5
","3
","2
","999999
","00
","1
",7533,18749,"00231
","12
"
"0615
","6
","12A135
","14
","40201
","3
","1
","0
","01
","-
","1
","1
","2
","27
","-
","1
","07
","5
","2
","6
","10
","
","
","
","
","
","00
","1
",7533,18749,"00231
","12
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","05
","-
","1
","3
","2
","27
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",5714,14718,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","06
","-
","1
","5
","1
","26
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","999999
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","07
","-
","1
","5
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","001500
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","03
","-
","1
","3
","1
","22
","-
","1
","03
","3
","2
","6
","01
","7
","3
","3
","1
","001200
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","1
","1
","0
","04
","-
","1
","3
","1
","16
","-
","1
","03
","2
","2
","6
","01
","7
","3
","3
","1
","000800
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","4
","1
","0
","03
","-
","1
","3
","1
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","4
","1
","0
","01
","-
","1
","1
","2
","34
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","4
","1
","0
","02
","-
","1
","2
","1
","33
","-
","1
","03
","3
","2
","5
","01
","7
","3
","3
","1
","001800
","00
","1
",5714,14718,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","4
","1
","0
","04
","-
","1
","3
","2
","09
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","3
","1
","0
","03
","-
","1
","3
","2
","22
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","3
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","3
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","1
",5714,14718,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","3
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",5714,0,"00232
","11
"
"0615
","6
","11A135
","14
","40202
","2
","1
","0
","01
","-
","1
","1
","2
","74
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",5714,14718,"00232
","11
"
"0615
","1
","13B142
","14
","40282
","4
","1
","0
","04
","-
","1
","3
","1
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",9663,0,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","4
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",9663,23705,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","4
","1
","0
","03
","-
","1
","3
","2
","18
","-
","1
","04
","2
","1
","6
","06
","
","
","
","
","
","00
","
",9663,0,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","2
","1
","0
","04
","-
","1
","3
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",9663,0,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","2
","1
","0
","03
","-
","1
","3
","2
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",9663,0,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","3
","1
","0
","01
","-
","1
","1
","2
","40
","-
","1
","02
","6
","2
","2
","01
","5
","5
","3
","3
","999999
","00
","
",9663,0,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","3
","1
","0
","02
","-
","1
","3
","2
","20
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","999999
","00
","1
",9663,23705,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","4
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","02
","6
","2
","5
","01
","7
","2
","3
","1
","999999
","00
","
",9663,0,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","2
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","1
",9663,23705,"00233
","13
"
"0615
","1
","13B142
","14
","40282
","2
","1
","0
","01
","-
","1
","1
","1
","32
","-
","2
","03
","3
","2
","5
","01
","7
","2
","3
","2
","999999
","00
","
",9663,0,"00233
","13
"
"0615
","1
","12B142
","14
","40324
","3
","1
","0
","02
","-
","1
","6
","1
","39
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","1
","999999
","00
","
",5029,0,"00234
","12
"
"0615
","1
","12B142
","14
","40324
","1
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",5029,12517,"00234
","12
"
"0615
","1
","12B142
","14
","40324
","1
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","07
","5
","2
","4
","01
","1
","5
","3
","2
","999999
","00
","
",5029,0,"00234
","12
"
"0615
","1
","12B142
","14
","40324
","1
","1
","0
","02
","-
","1
","3
","1
","22
","-
","1
","07
","2
","1
","6
","06
","
","
","
","
","
","00
","
",5029,0,"00234
","12
"
"0615
","1
","12B142
","14
","40324
","3
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","1
","999999
","00
","1
",5029,12517,"00234
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","02
","-
","1
","2
","2
","75
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","08
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","04
","-
","1
","3
","1
","38
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","1
",6853,17057,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","07
","-
","1
","5
","1
","06
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","05
","-
","1
","5
","2
","33
","-
","1
","07
","2
","2
","5
","01
","1
","7
","3
","2
","999999
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","03
","-
","1
","3
","1
","39
","-
","1
","04
","3
","2
","5
","01
","3
","4
","3
","1
","003000
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","3
","1
","0
","02
","-
","1
","3
","1
","35
","-
","1
","06
","3
","2
","6
","01
","7
","2
","3
","2
","004000
","00
","1
",6853,17057,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","3
","1
","0
","04
","-
","1
","5
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","3
","1
","0
","03
","-
","1
","5
","1
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","3
","1
","0
","01
","-
","1
","1
","2
","56
","-
","1
","07
","4
","2
","4
","01
","1
","5
","3
","2
","999999
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","2
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","04
","1
","2
","5
","01
","7
","2
","4
","2
","004100
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","2
","1
","0
","02
","-
","1
","2
","2
","28
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","1
","002000
","00
","1
",6853,17057,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","2
","1
","0
","03
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","1
","1
","0
","01
","-
","1
","1
","1
","52
","-
","1
","04
","3
","2
","5
","01
","1
","3
","3
","2
","007000
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","1
","1
","0
","02
","-
","1
","2
","2
","37
","-
","1
","07
","3
","2
","5
","01
","3
","3
","3
","2
","006000
","00
","1
",6853,17057,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","06
","-
","1
","5
","1
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","12B142
","14
","40326
","4
","1
","0
","01
","-
","1
","1
","1
","78
","-
","1
","02
","3
","2
","5
","08
","
","
","
","
","
","00
","
",6853,0,"00235
","12
"
"0615
","1
","11B142
","14
","40327
","1
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","2
","1
","0
","01
","-
","1
","1
","1
","23
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","002800
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","1
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","04
","1
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","1
","1
","0
","05
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","1
","1
","0
","02
","-
","1
","3
","1
","21
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","07
","-
","1
","4
","2
","77
","-
","1
","01
","3
","2
","4
","08
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","06
","-
","1
","3
","2
","22
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","04
","-
","1
","3
","1
","32
","-
","1
","04
","2
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","03
","3
","2
","5
","01
","7
","2
","4
","1
","003000
","00
","1
",6459,16637,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","02
","-
","1
","2
","2
","48
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","03
","-
","1
","3
","2
","32
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","4
","1
","0
","05
","-
","1
","3
","2
","25
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","3
","1
","0
","06
","-
","1
","3
","2
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","3
","1
","0
","05
","-
","1
","3
","1
","26
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","3
","1
","0
","02
","-
","1
","2
","2
","51
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","1
",6459,16637,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","3
","1
","0
","04
","-
","1
","3
","1
","27
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","3
","1
","0
","03
","-
","1
","3
","2
","27
","-
","1
","04
","3
","2
","6
","01
","4
","4
","3
","2
","001600
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","3
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","2
","1
","0
","03
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6459,0,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","2
","1
","0
","02
","-
","1
","2
","2
","19
","-
","1
","02
","5
","2
","5
","07
","
","
","
","
","
","00
","1
",6459,16637,"00236
","11
"
"0615
","1
","11B142
","14
","40327
","1
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","02
","6
","2
","3
","01
","7
","3
","2
","1
","002500
","00
","1
",6459,16637,"00236
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","01
","-
","1
","1
","2
","40
","-
","1
","06
","3
","2
","5
","01
","7
","5
","3
","1
","001200
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","03
","-
","1
","3
","2
","24
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","4
","1
","0
","04
","-
","1
","5
","1
","23
","-
","1
","02
","6
","2
","5
","01
","7
","3
","3
","1
","001500
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","1
","1
","0
","02
","-
","1
","2
","2
","35
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","1
","1
","0
","04
","-
","1
","3
","2
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","1
","1
","0
","01
","-
","1
","1
","1
","45
","-
","1
","02
","5
","2
","5
","01
","4
","4
","2
","1
","001200
","00
","1
",6221,16025,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","1
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","1
","1
","0
","05
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","08
","-
","1
","3
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","03
","3
","2
","5
","01
","3
","2
","3
","1
","999999
","00
","1
",6221,16025,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","03
","-
","1
","3
","1
","17
","-
","1
","04
","1
","1
","6
","01
","7
","5
","3
","1
","000600
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","06
","-
","1
","3
","1
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","09
","-
","1
","3
","2
","05
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","07
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","05
","-
","1
","3
","1
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6221,0,"00237
","11
"
"0615
","1
","11B142
","14
","40329
","2
","1
","0
","04
","-
","1
","3
","1
