CD,PER,EDIS,UPM_DIS,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P4_1,P4_2,P4_3,P4_4,P4_5,P4_5ESP,P5_1,P5_2,P5_3,P5_4,P6_1,P6_2,P6_3,P6_4,FACTOR
","00257
","11A147
","14
","40408
","2
","1
","0
","02
",1,2,2,1,2,2,9,2,1,2,2,3,2,"
",1,1,1,1,2,2,2,2,15730
"02
","0615
","13
","00258
","13A147
","14
","40409
","4
","1
","0
","01
",2,1,2,1,1,2,1,2,1,2,2,2,2,"
",1,1,1,1,2,2,1,1,18109
"02
","0615
","13
","00258
","13A147
","14
","40409
","3
","1
","0
","02
",1,1,2,1,1,2,2,2,1,1,1,3,2,"
",1,1,1,2,3,3,2,0,18109
"02
","0615
","13
","00258
","13A147
","14
","40409
","2
","1
","0
","01
",2,4,2,2,1,2,1,2,1,1,2,2,2,"
",1,2,2,2,4,0,0,0,18109
"02
","0615
","12
","00259
","12A147
","14
","40410
","4
","1
","0
","03
",1,1,1,1,2,2,1,2,1,2,2,2,2,"
",1,1,2,2,4,2,0,0,19422
"02
","0615
","12
","00259
","12A147
","14
","40410
","3
","1
","0
","02
",2,3,2,1,2,2,1,2,1,2,2,2,2,"
",1,1,2,2,3,3,0,0,19422
"02
","0615
","12
","00259
","12A147
","14
","40410
","1
","1
","0
","04
",1,2,1,1,1,1,1,2,2,2,2,2,2,"
",1,1,2,2,4,4,0,0,19422
"02
","0615
","12
","00260
","12A147
","14
","40411
","1
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,2,1,2,"
",1,1,2,2,4,4,0,0,18448
"02
","0615
","12
","00260
","12A147
","14
","40411
","2
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,1,2,4,4,4,0,18448
"02
","0615
","12
","00260
","12A147
","14
","40411
","4
","1
","0
","01
",2,4,1,1,1,2,1,2,1,1,2,3,2,"
",1,1,1,1,3,3,3,4,18448
"02
","0615
","12
","00260
","12A147
","14
","40411
","3
","1
","0
","01
",2,4,1,1,1,1,1,2,1,2,2,3,2,"
",1,1,1,1,3,3,3,2,18448
"02
","0615
","11
","00261
","11A147
","14
","40412
","2
","1
","0
","01
",2,3,1,1,2,2,2,2,1,2,2,3,2,"
",1,1,1,2,3,4,4,0,28255
"02
","0615
","11
","00261
","11A147
","14
","40412
","1
","1
","0
","02
",2,3,1,1,1,1,1,2,1,1,1,1,2,"
",1,2,2,2,4,0,0,0,28255
"02
","0615
","11
","00261
","11A147
","14
","40412
","4
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,3,2,"
",1,1,2,2,3,2,0,0,28255
"02
","0615
","11
","00261
","11A147
","14
","40412
","3
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,3,2,"
",1,1,1,2,2,3,3,0,28255
"02
","0615
","12
","00262
","12A147
","14
","40413
","1
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,1,2,"
",1,1,1,1,4,4,4,4,21059
"02
","0615
","12
","00262
","12A147
","14
","40413
","2
","1
","0
","01
",1,2,1,2,1,2,1,2,1,1,2,2,2,"
",1,2,2,2,3,0,0,0,21059
"02
","0615
","12
","00262
","12A147
","14
","40413
","3
","1
","0
","02
",2,1,2,2,1,2,2,2,1,1,2,1,2,"
",1,1,1,2,2,2,2,0,21059
"02
","0615
","12
","00262
","12A147
","14
","40413
","4
","1
","0
","02
",2,3,1,2,1,2,2,2,1,1,2,1,2,"
",1,1,1,2,3,4,3,0,21059
"02
","0615
","12
","00263
","12A147
","14
","40414
","1
","1
","0
","02
",2,3,1,2,1,2,2,2,1,1,2,2,2,"
",1,2,1,2,3,0,3,0,17264
"02
","0615
","12
","00263
","12A147
","14
","40414
","3
","1
","0
","01
",2,3,2,2,1,2,2,2,1,1,2,2,2,"
",1,2,2,2,3,0,0,0,17264
"02
","0615
","12
","00263
","12A147
","14
","40414
","2
","1
","0
","02
",2,4,2,2,1,2,2,2,1,1,2,1,2,"
",1,1,1,2,4,4,4,0,17264
"02
","0615
","12
","00263
","12A147
","14
","40414
","4
","1
","0
","01
",2,4,1,2,1,1,2,1,1,1,2,2,2,"
",1,1,1,2,4,4,4,0,17264
"02
","0615
","11
","00264
","11A147
","14
","40415
","4
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,2,2,"
",1,1,2,2,4,4,0,0,19129
"02
","0615
","11
","00264
","11A147
","14
","40415
","2
","1
","0
","02
",2,3,1,1,1,1,1,2,1,1,2,2,2,"
",1,1,1,2,4,4,4,0,19129
"02
","0615
","11
","00264
","11A147
","14
","40415
","1
","1
","0
","02
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,1,1,2,3,3,3,0,19129
"02
","0615
","11
","00264
","11A147
","14
","40415
","3
","1
","0
","02
",2,3,1,1,1,1,1,2,1,1,2,2,2,"
",1,1,1,2,4,4,4,0,19129
"02
","0615
","13
","00265
","13A134
","14
","40508
","4
","1
","0
","03
",2,3,1,1,1,2,1,2,1,1,2,2,2,"
",1,1,1,2,4,4,4,0,17744
"02
","0615
","13
","00265
","13A134
","14
","40508
","1
","1
","0
","01
",2,3,1,1,1,2,2,2,2,1,2,3,2,"
",1,1,1,2,3,3,2,0,17744
"02
","0615
","13
","00265
","13A134
","14
","40508
","3
","1
","0
","01
",2,3,1,1,1,2,1,2,1,1,2,3,2,"
",1,1,1,1,4,4,3,3,17744
"02
","0615
","12
","00266
","12A134
","14
","40555
","3
","1
","0
","01
",2,1,1,1,1,1,1,1,1,1,2,1,2,"
",1,1,2,1,3,3,0,2,17341
"02
","0615
","12
","00266
","12A134
","14
","40555
","2
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,2,3,3,"
",1,1,1,1,3,3,2,2,17341
"02
","0615
","12
","00266
","12A134
","14
","40555
","1
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,2,3,3,"
",1,1,1,1,3,3,3,4,17341
"02
","0615
","12
","00267
","12A134
","14
","40556
","2
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,1,2,"
",1,1,1,2,4,4,4,0,19601
"02
","0615
","12
","00267
","12A134
","14
","40556
","3
","1
","0
","01
",2,3,1,2,1,2,2,2,2,1,2,3,2,"
",1,1,1,2,3,3,3,0,19601
"02
","0615
","12
","00267
","12A134
","14
","40556
","4
","1
","0
","01
",2,4,1,1,1,2,2,2,1,1,2,3,2,"
",1,2,2,2,4,0,0,0,19601
"02
","0615
","12
","00267
","12A134
","14
","40556
","1
","1
","1
","02
",2,3,1,2,1,2,2,2,1,2,2,1,2,"
",1,1,2,2,3,2,0,0,19601
"02
","0615
","12
","00268
","12A134
","14
","40557
","2
","1
","1
","02
",1,2,2,2,1,2,2,2,2,2,2,3,2,"
",1,1,1,1,2,2,2,2,15586
"02
","0615
","12
","00268
","12A134
","14
","40557
","3
","1
","0
","01
",1,1,2,2,1,2,2,2,2,2,2,3,2,"
",1,1,1,2,2,2,2,0,15586
"02
","0615
","11
","00269
","11A134
","14
","40558
","3
","1
","0
","01
",2,3,1,1,2,2,1,1,1,1,2,1,2,"
",1,1,1,2,2,2,2,0,13989
"02
","0615
","11
","00269
","11A134
","14
","40558
","1
","1
","1
","01
",2,3,1,1,1,2,1,1,1,1,2,2,2,"
",1,2,2,2,4,0,0,0,13989
"02
","0615
","12
","00270
","12A134
","14
","40559
","1
","1
","0
","01
",1,2,2,2,1,2,2,2,3,3,2,3,2,"
",1,1,2,2,1,2,0,0,15549
"02
","0615
","12
","00270
","12A134
","14
","40559
","2
","1
","0
","02
",1,1,1,2,9,2,2,2,2,2,2,1,2,"
",1,1,1,1,2,2,2,2,15549
"02
","0615
","12
","00270
","12A134
","14
","40559
","3
","1
","0
","03
",2,3,1,1,2,2,9,2,3,3,3,3,2,"
",2,1,2,2,0,2,0,0,15549
"02
","0615
","11
","00271
","11A134
","14
","40560
","3
","1
","0
","02
",2,3,1,1,1,2,2,2,1,2,2,3,2,"
",1,2,2,2,3,0,0,0,16861
"02
","0615
","11
","00271
","11A134
","14
","40560
","4
","1
","0
","02
",2,3,1,1,1,2,2,2,1,2,2,2,2,"
",1,1,1,2,2,3,2,0,16861
"02
","0615
","11
","00271
","11A134
","14
","40560
","1
","1
","0
","04
",2,3,1,1,1,1,1,2,2,2,2,3,2,"
",1,1,2,2,3,3,0,0,16861
"02
","0615
","11
","00271
","11A134
","14
","40560
","2
","1
","0
","01
",2,3,1,1,1,2,2,2,2,1,2,3,2,"
",1,1,1,2,2,3,1,0,16861
"02
","0615
","11
","00272
","11A134
","14
","40563
","1
","1
","0
","03
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,1,1,2,4,3,3,0,16135
"02
","0615
","11
","00272
","11A134
","14
","40563
","3
","1
","0
","09
",1,2,2,2,2,2,2,2,1,1,2,2,2,"
",1,1,1,2,3,2,2,0,16135
"02
","0615
","11
","00272
","11A134
","14
","40563
","2
","1
","0
","03
",2,3,1,1,1,1,1,2,1,1,1,1,2,"
",1,1,1,2,3,3,3,0,16135
"02
","0615
","11
","00272
","11A134
","14
","40563
","4
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,1,2,"
",1,2,2,2,4,0,0,0,16135
"02
","0615
","11
","00273
","11A148
","14
","40592
","4
","1
","0
","02
",2,3,1,1,1,2,1,2,1,2,2,3,2,"
",1,1,2,2,2,3,0,0,17900
"02
","0615
","11
","00273
","11A148
","14
","40592
","3
","1
","0
","01
",2,4,1,1,1,2,1,2,1,2,2,3,2,"
",1,1,1,1,3,4,4,3,17900
"02
","0615
","11
","00273
","11A148
","14
","40592
","2
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,3,2,"
",1,1,1,2,3,4,3,0,17900
"02
","0615
","11
","00273
","11A148
","14
","40592
","1
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,2,2,2,"
",1,1,2,2,3,2,0,0,17900
"02
","0615
","13
","00274
","13A148
","14
","40593
","1
","1
","0
","04
",2,3,1,2,1,2,2,2,1,1,2,2,2,"
",1,1,1,2,2,2,3,0,15445
"02
","0615
","13
","00274
","13A148
","14
","40593
","3
","1
","0
","01
",1,2,2,2,1,2,2,2,2,2,2,2,2,"
",1,2,1,2,3,0,3,0,15445
"02
","0615
","13
","00274
","13A148
","14
","40593
","4
","1
","0
","03
",2,4,1,2,1,2,2,2,2,2,2,2,2,"
",1,1,1,2,3,3,4,0,15445
"02
","0615
","13
","00274
","13A148
","14
","40593
","2
","1
","0
","01
",2,4,1,2,1,1,2,2,1,1,2,2,2,"
",1,1,2,2,4,4,0,0,15445
"02
","0615
","12
","00275
","12A148
","14
","40595
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,4,4,4,0,19459
"02
","0615
","12
","00275
","12A148
","14
","40595
","4
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,2,2,2,4,0,0,0,19459
"02
","0615
","12
","00275
","12A148
","14
","40595
","2
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,1,2,2,3,3,0,0,19459
"02
","0615
","12
","00275
","12A148
","14
","40595
","1
","1
","0
","01
",2,4,1,1,1,1,1,2,2,2,2,2,2,"
",1,2,2,2,4,0,0,0,19459
"02
","0615
","12
","00276
","12A148
","14
","40596
","3
","1
","0
","01
",1,9,2,2,2,2,2,2,2,2,2,1,2,"
",1,1,1,1,1,1,2,1,17954
"02
","0615
","12
","00276
","12A148
","14
","40596
","1
","1
","0
","04
",1,1,2,1,1,2,9,2,2,2,2,3,2,"
",1,1,1,1,1,2,2,2,17954
"02
","0615
","12
","00276
","12A148
","14
","40596
","2
","1
","0
","02
",1,2,2,1,2,2,2,2,1,2,2,1,2,"
",1,1,1,1,2,2,2,1,17954
"02
","0615
","12
","00276
","12A148
","14
","40596
","4
","1
","0
","03
",1,9,2,1,2,2,2,2,1,2,2,2,2,"
",1,2,2,2,2,0,0,0,17954
"02
","0615
","12
","00277
","12A148
","14
","40597
","4
","1
","0
","02
",2,3,1,2,1,2,1,2,1,1,2,1,2,"
",1,1,1,1,3,2,2,3,19126
"02
","0615
","12
","00277
","12A148
","14
","40597
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,1,"YA NO SALEN SOLO LO INDISPENSABLE
",2,2,2,2,0,0,0,0,19126
"02
","0615
","12
","00277
","12A148
","14
","40597
","2
","1
","0
","01
",2,1,1,1,1,2,1,1,1,1,2,3,2,"
",1,1,1,1,3,3,2,2,19126
"02
","0615
","12
","00277
","12A148
","14
","40597
","3
","1
","0
","02
",2,3,2,1,1,2,2,2,1,1,1,1,1,"NOMAS OBSCURESE YA NO SALEN
",2,2,2,2,0,0,0,0,19126
"02
","0615
","11
","00278
","11A148
","14
","40598
","1
","1
","0
","01
",2,3,1,1,1,2,1,2,1,2,2,3,2,"
",1,1,1,2,3,3,2,0,18566
"02
","0615
","11
","00278
","11A148
","14
","40598
","2
","1
","0
","01
",2,3,1,1,2,2,1,2,1,2,2,3,2,"
",1,1,1,1,3,3,2,3,18566
"02
","0615
","11
","00278
","11A148
","14
","40598
","3
","1
","0
","02
",2,3,1,1,2,2,1,2,1,2,2,2,2,"
",1,1,1,1,3,4,3,2,18566
"02
","0615
","11
","00278
","11A148
","14
","40598
","4
","1
","0
","01
",2,4,1,1,2,2,1,2,1,1,2,2,2,"
",1,1,1,2,3,3,2,0,18566
"02
","0615
","11
","00279
","11A148
","14
","40599
","1
","1
","0
","01
",2,4,1,1,1,1,1,2,1,2,2,3,2,"
",1,1,1,2,4,3,3,0,17748
"02
","0615
","11
","00279
","11A148
","14
","40599
","4
","1
","0
","03
",2,4,1,1,1,2,2,2,2,2,2,3,2,"
",1,2,1,2,3,0,3,0,17748
"02
","0615
","11
","00279
","11A148
","14
","40599
","2
","1
","0
","04
",2,3,2,2,1,2,1,1,2,2,2,3,2,"
",1,2,2,2,3,0,0,0,17748
"02
","0615
","12
","00280
","12A148
","14
","40600
","1
","1
","0
","01
",1,1,2,1,1,2,2,1,1,2,2,3,2,"
",1,1,1,1,2,3,3,2,17057
"02
","0615
","12
","00280
","12A148
","14
","40600
","4
","1
","0
","02
",1,2,2,2,2,2,2,2,2,2,2,3,2,"
",2,2,1,2,0,0,2,0,17057
"02
","0615
","12
","00280
","12A148
","14
","40600
","3
","1
","0
","01
",1,2,2,2,2,2,2,2,1,2,2,2,2,"
",1,1,1,2,2,3,2,0,17057
"01
","0615
","11
","00281
","11B141
","15
","40090
","3
","1
","0
","02
",2,1,1,1,1,1,2,2,1,1,1,1,2,"
",1,1,1,2,4,4,3,0,17676
"01
","0615
","11
","00281
","11B141
","15
","40090
","4
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,1,1,2,2,2,3,17676
"01
","0615
","11
","00281
","11B141
","15
","40090
","2
","1
","0
","01
",1,2,1,2,2,2,2,2,1,2,2,3,2,"
",1,1,1,1,2,4,4,2,17676
"01
","0615
","11
","00281
","11B141
","15
","40090
","1
","1
","0
","01
",2,3,1,1,1,2,2,2,1,2,1,3,2,"
",1,2,2,2,3,0,0,0,17676
"01
","0615
","12
","00282
","12B141
","15
","40091
","2
","1
","0
","01
",2,3,2,1,2,2,2,1,1,2,2,1,2,"
",1,1,2,2,4,4,0,0,19586
"01
","0615
","12
","00282
","12B141
","15
","40091
","3
","1
","0
","02
",2,3,1,1,1,1,1,2,1,2,2,3,2,"
",1,1,2,2,3,3,0,0,19586
"01
","0615
","12
","00282
","12B141
","15
","40091
","1
","1
","0
","01
",1,3,1,1,1,2,2,1,1,2,2,3,1,"OBSERVAR QUIEN TOCA LA PUERTA, ANTES DE ABRIR-
",1,1,1,2,3,3,3,0,19586
"01
","0615
","12
","00282
","12B141
","15
","40091
","4
","1
","0
","01
",1,1,2,1,2,2,2,2,2,1,2,3,1,"OBSERVAR QUIEN TOCA LA PUERTA, ANTES DE ABRIR
",1,1,1,1,3,3,2,2,19586
"01
","0615
","11
","00283
","11B141
","15
","40092
","4
","1
","0
","02
",1,1,2,1,1,1,1,2,1,1,2,1,2,"
",1,1,1,2,3,3,1,0,19996
"01
","0615
","11
","00283
","11B141
","15
","40092
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,2,1,3,2,"
",1,1,1,2,3,3,3,0,19996
"01
","0615
","11
","00283
","11B141
","15
","40092
","3
","1
","0
","02
",2,3,1,1,1,1,1,1,2,2,2,3,2,"
",1,1,1,1,2,2,2,2,19996
"01
","0615
","11
","00283
","11B141
","15
","40092
","2
","1
","0
","01
",2,2,1,1,1,1,1,1,1,2,2,2,2,"
",1,1,1,1,2,3,3,3,19996
"01
","0615
","11
","00284
","11B141
","15
","40095
","3
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,1,"COLOCARON CERRADURAS DE SEGURIDAD
",1,1,1,1,3,3,3,4,19247
"01
","0615
","11
","00284
","11B141
","15
","40095
","4
","1
","0
","05
",1,1,1,1,1,2,2,1,1,1,1,1,1,"COLOCARON CERRADURAS DE SEGURIDAD
",1,1,1,1,3,3,2,2,19247
"01
","0615
","11
","00284
","11B141
","15
","40095
","1
","1
","0
","04
",2,4,1,1,1,1,1,1,1,1,1,1,1,"COLOCARON CERRADURAS DE SEGURIDAD
",1,1,1,2,3,3,3,0,19247
"01
","0615
","11
","00285
","11A135
","15
","40127
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,4,4,4,0,16614
"01
","0615
","11
","00285
","11A135
","15
","40127
","2
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,1,"COLOCARON CERRADURAS DE SEGURIDAD
",1,1,1,1,4,4,4,3,16614
"01
","0615
","11
","00285
","11A135
","15
","40127
","1
","1
","0
","03
",2,4,1,1,1,1,1,1,1,1,1,1,1,"CAMBIARON CERRADURAS
",1,1,1,1,3,3,4,3,16614
"01
","0615
","11
","00285
","11A135
","15
","40127
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,3,4,4,4,16614
"01
","0615
","11
","00286
","11A135
","15
","40129
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,2,3,2,"
",1,1,2,2,3,2,0,0,16599
"01
","0615
","11
","00286
","11A135
","15
","40129
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,2,1,2,3,2,"
",1,1,2,2,2,2,0,0,16599
"01
","0615
","11
","00286
","11A135
","15
","40129
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,2,2,3,2,"
",1,1,1,2,3,2,2,0,16599
"01
","0615
","12
","00287
","12A135
","15
","40130
","3
","1
","0
","01
",2,3,1,1,1,2,1,1,1,1,2,1,1,"COLOCO PROTECCIONES EN CASA
",1,1,1,1,4,4,4,4,11634
"01
","0615
","12
","00287
","12A135
","15
","40130
","2
","1
","0
","02
",2,3,1,1,1,2,1,2,1,1,1,1,2,"
",1,1,1,1,3,4,3,3,11634
"01
","0615
","12
","00287
","12A135
","15
","40130
","1
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,3,2,"
",1,1,2,2,2,2,0,0,11634
"01
","0615
","12
","00287
","12A135
","15
","40130
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,1,"COLOCO PROTECCIONES EN CASA
",1,1,1,1,4,4,4,4,11634
"01
","0615
","12
","00288
","12B142
","15
","40207
","4
","1
","0
","03
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,4,4,3,3,17712
"01
","0615
","12
","00288
","12B142
","15
","40207
","3
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,1,1,3,"
",1,1,1,1,4,3,3,3,17712
"01
","0615
","12
","00288
","12B142
","15
","40207
","1
","1
","0
","01
",2,3,1,1,1,1,2,1,1,1,1,1,3,"
",1,1,1,1,3,3,2,2,17712
"01
","0615
","12
","00288
","12B142
","15
","40207
","2
","1
","0
","04
",2,3,2,1,1,1,1,2,1,1,1,1,3,"
",1,1,1,1,4,3,3,3,17712
"01
","0615
","12
","00289
","12B142
","15
","40208
","3
","1
","0
","05
",1,3,2,1,1,1,2,1,1,1,1,3,2,"
",1,1,2,2,3,3,0,0,19538
"01
","0615
","12
","00289
","12B142
","15
","40208
","2
","1
","0
","04
",2,3,2,2,1,2,2,1,1,1,1,1,2,"
",1,1,2,2,4,4,0,0,19538
"01
","0615
","12
","00289
","12B142
","15
","40208
","1
","1
","0
","01
",2,4,1,1,1,2,1,2,1,2,2,3,2,"
",1,1,2,2,4,4,0,0,19538
"01
","0615
","12
","00289
","12B142
","15
","40208
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,2,2,4,3,0,0,19538
"01
","0615
","12
","00290
","12B142
","15
","40210
","3
","1
","0
","08
",1,4,1,1,1,1,1,1,1,1,1,3,3,"
",2,2,2,2,0,0,0,0,16437
"01
","0615
","12
","00290
","12B142
","15
","40210
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",2,2,2,2,0,0,0,0,16437
"01
","0615
","12
","00290
","12B142
","15
","40210
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,3,"
",2,2,2,2,0,0,0,0,16437
"01
","0615
","12
","00290
","12B142
","15
","40210
","2
","1
","0
","01
",2,3,1,1,2,1,1,1,1,1,2,2,2,"
",2,2,2,2,0,0,0,0,16437
"01
","0615
","12
","00291
","12B142
","15
","40212
","2
","1
","0
","02
",1,3,1,1,1,2,1,2,1,1,1,1,2,"
",1,1,1,2,3,3,3,0,12702
"01
","0615
","12
","00291
","12B142
","15
","40212
","3
","1
","0
","02
",1,4,1,1,1,1,1,2,1,1,1,1,1,"COOPERARON P/COLOCAR BARDA Y ZAGUAN EN LA PRIVADA
",1,1,1,2,4,4,4,0,12702
"01
","0615
","12
","00291
","12B142
","15
","40212
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,2,2,"
",1,1,1,2,4,4,3,0,12702
"01
","0615
","11
","00292
","11B142
","15
","40237
","3
","1
","0
","01
",1,2,1,1,2,2,2,2,2,2,2,2,2,"
",2,2,2,2,0,0,0,0,19695
"01
","0615
","11
","00292
","11B142
","15
","40237
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",2,2,2,2,0,0,0,0,19695
"01
","0615
","11
","00292
","11B142
","15
","40237
","1
","1
","0
","01
",1,2,1,1,2,1,2,2,2,2,2,2,2,"
",1,1,1,1,3,3,3,3,19695
"01
","0615
","11
","00293
","11A133
","15
","40239
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,1,"SALIR A LA CALLE ACOMPAÑADA DE UN FAMILIAR
",1,1,1,1,4,4,4,4,15223
"01
","0615
","11
","00293
","11A133
","15
","40239
","3
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,1,3,1,"COLOCARON CERRADURAS DE SEGURIDAD
",1,1,1,2,3,3,3,0,15223
"01
","0615
","11
","00293
","11A133
","15
","40239
","1
","1
","1
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,4,4,4,0,15223
"01
","0615
","11
","00293
","11A133
","15
","40239
","4
","1
","0
","01
",2,3,1,1,1,2,1,1,1,1,1,1,2,"
",1,1,1,1,3,3,3,2,15223
"01
","0615
","11
","00294
","11A133
","15
","40240
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,3,3,3,2,13096
"01
","0615
","11
","00294
","11A133
","15
","40240
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,4,4,4,4,13096
"01
","0615
","11
","00294
","11A133
","15
","40240
","2
","1
","1
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,4,4,4,0,13096
"01
","0615
","11
","00295
","11A133
","15
","40241
","3
","1
","0
","03
",2,3,1,1,1,1,2,1,1,2,1,3,2,"
",1,1,1,2,3,3,3,0,19208
"01
","0615
","11
","00295
","11A133
","15
","40241
","2
","1
","1
","02
",1,2,1,2,2,2,2,2,2,1,2,1,2,"
",1,1,1,1,2,2,2,2,19208
"01
","0615
","11
","00295
","11A133
","15
","40241
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,4,4,2,2,19208
"01
","0615
","11
","00296
","11B142
","15
","40242
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,2,2,2,3,2,"
",1,2,2,2,3,0,0,0,15798
"01
","0615
","11
","00296
","11B142
","15
","40242
","2
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,2,3,2,"
",2,2,1,2,0,0,2,0,15798
"01
","0615
","11
","00296
","11B142
","15
","40242
","4
","1
","0
","01
",2,3,2,2,1,2,1,1,1,2,2,3,2,"
",1,1,1,1,4,3,3,3,15798
"01
","0615
","11
","00296
","11B142
","15
","40242
","3
","1
","0
","04
",2,3,1,1,1,1,2,1,2,1,1,3,2,"
",1,1,1,1,4,4,3,3,15798
"01
","0615
","13
","00297
","13A136
","15
","40244
","3
","1
","0
","01
",2,3,1,1,2,1,2,2,1,1,2,1,2,"
",1,1,1,1,3,3,3,3,20300
"01
","0615
","13
","00297
","13A136
","15
","40244
","1
","1
","0
","01
",2,4,2,2,1,2,1,2,1,1,2,1,2,"
",2,2,2,2,0,0,0,0,20300
"01
","0615
","13
","00297
","13A136
","15
","40244
","4
","1
","0
","01
",1,1,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,3,3,3,3,20300
"01
","0615
","13
","00297
","13A136
","15
","40244
","2
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",2,2,2,2,0,0,0,0,20300
"01
","0615
","11
","00298
","11A136
","15
","40245
","1
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,3,3,2,1,18033
"01
","0615
","11
","00298
","11A136
","15
","40245
","2
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,4,3,1,1,18033
"01
","0615
","11
","00298
","11A136
","15
","40245
","3
","1
","0
","03
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,4,4,3,3,18033
"01
","0615
","11
","00298
","11A136
","15
","40245
","4
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,2,2,1,1,18033
"01
","0615
","11
","00299
","11A136
","15
","40246
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",2,2,2,2,0,0,0,0,16647
"01
","0615
","11
","00299
","11A136
","15
","40246
","2
","1
","0
","02
",2,3,2,1,1,1,1,2,2,1,2,1,2,"
",2,2,2,2,0,0,0,0,16647
"01
","0615
","11
","00299
","11A136
","15
","40246
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,2,2,1,4,0,0,4,16647
"01
","0615
","11
","00299
","11A136
","15
","40246
","3
","1
","0
","01
",2,4,1,1,2,1,1,2,1,1,1,1,2,"
",2,2,2,2,0,0,0,0,16647
"01
","0615
","12
","00300
","12A147
","15
","40261
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,1,"COLOCARON PROTECCIONES A LA VIVIENDA
",1,1,1,2,4,4,4,0,17247
"01
","0615
","12
","00300
","12A147
","15
","40261
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,4,4,4,0,17247
"01
","0615
","12
","00300
","12A147
","15
","40261
","1
","1
","0
","02
