CD,PER,EDIS,UPM_DIS,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P4_1,P4_2,P4_3,P4_4,P4_5,P4_5ESP,P5_1,P5_2,P5_3,P5_4,P6_1,P6_2,P6_3,P6_4,FACTOR
","11A132
","15
","41129
","3
","1
","0
","04
",2,4,1,1,1,1,1,1,1,2,1,1,2,"
",1,1,1,1,2,2,2,1,16616
"16
","0315
","11
","00315
","11A132
","15
","41129
","2
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,1,2,"
",1,1,1,2,4,4,2,0,16616
"16
","0315
","12
","00316
","12A132
","15
","41131
","2
","1
","0
","04
",2,3,1,1,1,2,1,2,1,1,1,3,2,"
",1,1,1,1,3,3,3,2,20710
"16
","0315
","12
","00316
","12A132
","15
","41131
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,4,4,3,0,20710
"16
","0315
","12
","00316
","12A132
","15
","41131
","1
","1
","1
","04
",2,4,1,1,1,2,2,1,1,1,2,1,2,"
",1,1,2,2,3,3,0,0,20710
"16
","0315
","12
","00316
","12A132
","15
","41131
","3
","1
","0
","01
",2,3,1,1,1,2,1,2,1,1,2,3,2,"
",1,1,1,2,2,2,2,0,20710
"16
","0315
","11
","00317
","11A146
","15
","41154
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,4,4,3,0,17893
"16
","0315
","11
","00317
","11A146
","15
","41154
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,2,2,2,3,0,0,0,17893
"16
","0315
","11
","00317
","11A146
","15
","41154
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,3,3,3,2,17893
"16
","0315
","12
","00318
","12A146
","15
","41158
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,3,3,3,0,20673
"16
","0315
","12
","00318
","12A146
","15
","41158
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,3,3,3,1,20673
"16
","0315
","12
","00318
","12A146
","15
","41158
","2
","1
","0
","01
",2,3,2,1,2,2,2,2,1,1,1,1,2,"
",1,2,2,2,3,0,0,0,20673
"16
","0315
","12
","00318
","12A146
","15
","41158
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,2,2,1,2,"
",1,1,1,1,4,4,4,2,20673
"16
","0315
","12
","00319
","12A133
","15
","41258
","2
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,3,3,3,1,19645
"16
","0315
","12
","00319
","12A133
","15
","41258
","4
","1
","0
","03
",2,3,1,1,1,1,1,1,1,1,2,2,2,"
",1,1,1,2,3,3,1,0,19645
"16
","0315
","12
","00319
","12A133
","15
","41258
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,3,3,3,0,19645
"16
","0315
","12
","00319
","12A133
","15
","41258
","1
","1
","0
","04
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,4,4,4,0,19645
"16
","0315
","11
","00320
","11B134
","15
","41280
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",2,2,2,2,0,0,0,0,21819
"16
","0315
","11
","00320
","11B134
","15
","41280
","3
","1
","0
","04
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,3,3,3,0,21819
"16
","0315
","11
","00320
","11B134
","15
","41280
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,4,4,2,2,21819
"16
","0315
","11
","00320
","11B134
","15
","41280
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,4,4,2,0,21819
"16
","0315
","13
","00321
","13B134
","15
","41281
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,3,3,2,0,15375
"16
","0315
","13
","00321
","13B134
","15
","41281
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,3,3,3,3,15375
"16
","0315
","12
","00322
","12A147
","15
","41284
","3
","1
","0
","03
",2,1,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,2,1,1,1,0,15710
"16
","0315
","12
","00322
","12A147
","15
","41284
","4
","1
","0
","01
",2,1,1,1,1,2,1,1,1,2,2,1,2,"
",1,1,1,2,3,4,1,0,15710
"16
","0315
","12
","00322
","12A147
","15
","41284
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,2,2,2,1,15710
"16
","0315
","12
","00322
","12A147
","15
","41284
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,2,2,2,1,15710
"16
","0315
","13
","00323
","13A131
","15
","41341
","3
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,2,2,2,2,8766
"16
","0315
","13
","00323
","13A131
","15
","41341
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,4,4,4,0,35062
"16
","0315
","13
","00323
","13A131
","15
","41341
","2
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,3,3,3,3,17531
"16
","0315
","11
","00324
","11A131
","15
","41396
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,2,2,2,0,32202
"16
","0315
","11
","00324
","11A131
","15
","41396
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,3,2,2,2,16101
"16
","0315
","11
","00324
","11A131
","15
","41396
","2
","1
","1
","03
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,3,2,2,0,16101
"16
","0315
","12
","00325
","12A145
","15
","41414
","1
","1
","0
","03
",2,4,2,1,1,2,1,2,1,1,1,3,2,"
",1,1,1,2,3,3,3,0,23003
"16
","0315
","12
","00325
","12A145
","15
","41414
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,2,3,3,3,0,23003
"16
","0315
","12
","00325
","12A145
","15
","41414
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,1,2,2,1,1,23003
"15
","0315
","13
","00326
","13A132
","16
","40132
","2
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,1,3,2,"
",1,1,1,2,4,4,4,0,18444
"15
","0315
","13
","00326
","13A132
","16
","40132
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,2,3,2,"
",1,1,1,2,4,4,4,0,18444
"15
","0315
","13
","00326
","13A132
","16
","40132
","1
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,2,3,3,3,0,18444
"15
","0315
","12
","00327
","12A132
","16
","40134
","3
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,1,2,"
",1,1,1,2,3,3,2,0,18673
"15
","0315
","12
","00327
","12A132
","16
","40134
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,2,3,2,"
",1,1,1,1,3,3,3,3,18673
"15
","0315
","12
","00327
","12A132
","16
","40134
","2
","1
","0
","02
",2,4,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,2,3,3,3,0,18673
"15
","0315
","13
","00328
","13A146
","16
","40157
","3
","1
","0
","01
",2,3,1,1,1,2,2,2,1,1,2,1,2,"
",1,1,1,2,3,2,3,0,20415
"15
","0315
","13
","00328
","13A146
","16
","40157
","2
","1
","0
","01
",2,1,1,1,1,2,2,2,1,1,1,3,2,"
",1,1,1,2,3,3,3,0,20415
"15
","0315
","13
","00328
","13A146
","16
","40157
","4
","1
","0
","03
",2,1,1,1,1,1,2,2,2,1,1,3,2,"
",2,2,1,2,0,0,2,0,20415
"15
","0315
","13
","00328
","13A146
","16
","40157
","1
","1
","0
","01
",2,3,1,1,1,2,1,2,1,1,2,3,2,"
",1,1,1,2,3,3,3,0,20415
"15
","0315
","12
","00329
","12A146
","16
","40159
","4
","1
","0
","01
",2,4,2,2,2,2,2,2,1,1,2,3,2,"
",2,2,2,2,0,0,0,0,16806
"15
","0315
","12
","00329
","12A146
","16
","40159
","3
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,2,3,2,"
",1,1,1,1,3,3,3,3,16806
"15
","0315
","12
","00329
","12A146
","16
","40159
","1
","1
","0
","02
",2,4,1,1,1,1,1,2,1,1,1,3,2,"
",1,1,1,1,4,4,4,4,16806
"15
","0315
","12
","00329
","12A146
","16
","40159
","2
","1
","0
","01
",2,1,1,1,1,2,2,2,1,1,2,3,2,"
",1,1,1,1,3,3,3,1,16806
"15
","0315
","12
","00330
","12A133
","16
","40263
","1
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,3,2,"
",2,1,1,1,0,4,4,2,22287
"15
","0315
","12
","00330
","12A133
","16
","40263
","3
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,1,2,"
",1,1,1,2,1,2,2,0,22287
"15
","0315
","12
","00330
","12A133
","16
","40263
","4
","1
","0
","04
",2,3,1,1,1,1,2,1,1,1,1,2,2,"
",1,1,1,1,3,3,2,3,22287
"15
","0315
","12
","00330
","12A133
","16
","40263
","2
","1
","0
","01
",1,2,2,1,2,2,2,2,1,1,1,1,2,"
",1,1,1,1,3,3,3,1,22287
"15
","0315
","13
","00331
","13B134
","16
","40282
","1
","1
","0
","01
",2,1,1,1,1,2,1,2,2,1,2,1,2,"
",2,1,1,1,0,2,2,2,14061
"15
","0315
","13
","00331
","13B134
","16
","40282
","2
","1
","0
","02
",2,3,1,1,2,2,1,1,1,1,1,1,2,"
",2,2,2,1,0,0,0,3,14061
"15
","0315
","13
","00331
","13B134
","16
","40282
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,3,2,"
",1,1,1,1,4,4,4,4,14061
"15
","0315
","13
","00331
","13B134
","16
","40282
","4
","1
","0
","01
",2,3,1,1,1,1,1,2,2,1,2,3,2,"
",2,2,2,2,0,0,0,0,14061
"15
","0315
","12
","00332
","12B134
","16
","40283
","2
","1
","0
","01
",2,3,1,1,1,1,1,2,1,1,2,3,2,"
",2,2,1,2,0,0,4,0,17287
"15
","0315
","12
","00332
","12B134
","16
","40283
","3
","1
","0
","01
",2,3,1,1,1,1,1,1,1,2,1,2,2,"
",1,1,1,1,3,3,3,2,17287
"15
","0315
","12
","00332
","12B134
","16
","40283
","1
","1
","0
","01
",1,1,2,1,2,2,2,2,1,1,2,3,2,"
",2,2,1,2,0,0,4,0,17287
"15
","0315
","12
","00333
","12A147
","16
","40285
","1
","1
","0
","01
",1,1,2,2,2,2,2,2,1,1,1,1,2,"
",2,1,1,2,0,3,3,0,20437
"15
","0315
","12
","00333
","12A147
","16
","40285
","2
","1
","0
","03
",2,4,1,1,1,2,1,1,1,2,2,2,2,"
",2,1,1,2,0,2,3,0,20437
"15
","0315
","12
","00333
","12A147
","16
","40285
","3
","1
","0
","02
",1,1,1,1,1,1,1,1,1,2,1,1,2,"
",2,2,2,1,0,0,0,1,20437
"15
","0315
","12
","00334
","12A131
","16
","40362
","4
","1
","0
","02
",2,4,1,1,1,1,2,2,1,1,1,3,2,"
",1,1,1,1,4,4,9,9,12188
"15
","0315
","12
","00334
","12A131
","16
","40362
","2
","1
","0
","02
",2,4,2,1,2,2,2,2,1,2,1,3,2,"
",2,2,2,2,0,0,0,0,12188
"15
","0315
","12
","00334
","12A131
","16
","40362
","1
","1
","0
","02
",2,1,1,2,2,2,2,2,1,1,1,3,2,"
",1,1,1,2,2,2,2,0,12188
"15
","0315
","12
","00334
","12A131
","16
","40362
","3
","1
","0
","01
",2,4,2,1,1,2,2,2,1,1,1,3,2,"
",1,1,1,1,4,4,4,4,12188
"15
","0315
","11
","00335
","11A131
","16
","40365
","3
","1
","0
","03
",2,3,1,1,1,1,1,2,1,2,2,2,2,"
",1,1,1,1,3,3,2,1,22840
"15
","0315
","11
","00335
","11A131
","16
","40365
","4
","1
","0
","02
",2,1,1,1,1,2,2,2,1,1,2,2,2,"
",2,2,2,2,0,0,0,0,30454
"15
","0315
","11
","00335
","11A131
","16
","40365
","2
","1
","0
","01
",1,3,1,1,1,1,2,2,2,2,2,3,2,"
",1,1,1,1,3,1,1,2,15227
"15
","0315
","13
","00336
","13A131
","16
","40399
","3
","1
","0
","01
",2,1,2,1,2,2,1,2,1,2,1,3,2,"
",1,2,2,2,1,0,0,0,26887
"15
","0315
","13
","00336
","13A131
","16
","40399
","1
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,2,3,2,"
",1,1,1,1,2,1,1,1,17925
"15
","0315
","13
","00336
","13A131
","16
","40399
","4
","1
","0
","02
",1,2,1,1,2,2,2,1,2,1,1,2,2,"
",2,1,1,2,0,4,3,0,26887
"15
","0315
","12
","00337
","12A145
","16
","40412
","3
","1
","0
","02
",2,3,1,1,1,2,2,2,2,2,2,3,2,"
",2,2,2,2,0,0,0,0,16985
"15
","0315
","12
","00337
","12A145
","16
","40412
","2
","1
","0
","01
",1,2,1,1,1,1,2,2,2,2,2,3,2,"
",1,1,1,1,4,9,1,1,16985
"15
","0315
","12
","00337
","12A145
","16
","40412
","1
","1
","0
","02
",2,4,1,1,1,2,1,1,1,1,1,1,2,"
",2,2,2,2,0,0,0,0,16985
"15
","0315
","12
","00337
","12A145
","16
","40412
","4
","1
","0
","04
",2,1,1,1,1,2,2,1,1,1,1,2,2,"
",1,1,1,1,2,2,1,1,16985
"29
","0315
","12
","00338
","12B128
","17
","00061
","3
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,3,3,"
",1,1,1,2,4,3,3,0,15412
"29
","0315
","12
","00338
","12B128
","17
","00061
","1
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,2,4,4,3,0,15412
"29
","0315
","12
","00338
","12B128
","17
","00061
","4
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,2,4,3,2,0,15412
"29
","0315
","13
","00339
","13B128
","17
","00078
","3
","1
","0
","02
",2,1,1,1,1,2,2,2,1,1,1,3,3,"
",1,2,1,1,3,0,2,2,18801
"29
","0315
","13
","00339
","13B128
","17
","00078
","1
","1
","0
","01
",2,4,1,1,1,2,2,2,1,1,1,2,3,"
",1,1,1,2,3,3,2,0,6267
"29
","0315
","13
","00339
","13B128
","17
","00078
","2
","1
","0
","02
",2,4,2,2,1,2,2,1,1,2,2,3,3,"
",1,1,1,1,3,4,3,2,12534
"29
","0315
","13
","00339
","13B128
","17
","00078
","4
","1
","0
","01
",2,4,2,1,2,2,2,2,2,2,2,3,3,"
",1,2,2,2,3,0,0,0,12534
"29
","0315
","11
","00340
","11B128
","17
","00142
","1
","1
","0
","03
",2,2,2,2,2,2,2,2,2,2,2,3,3,"
",1,1,1,2,2,2,2,0,13460
"29
","0315
","11
","00340
","11B128
","17
","00142
","2
","1
","0
","02
",2,3,2,2,1,1,2,2,1,1,1,3,3,"
",2,2,1,2,0,0,1,0,10095
"29
","0315
","11
","00340
","11B128
","17
","00142
","4
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,3,4,4,4,13460
"29
","0315
","13
","00341
","13A132
","17
","40099
","2
","1
","0
","02
",2,4,1,1,1,1,2,2,1,1,1,3,3,"
",1,1,1,1,3,3,2,1,18923
"29
","0315
","13
","00341
","13A132
","17
","40099
","4
","1
","0
","02
",2,4,1,2,1,2,2,2,2,2,2,3,3,"
",1,2,1,2,3,0,2,0,18923
"29
","0315
","13
","00341
","13A132
","17
","40099
","3
","1
","0
","01
",2,3,2,2,2,2,2,2,2,1,1,3,3,"
",1,2,1,2,3,0,4,0,18923
"29
","0315
","13
","00341
","13A132
","17
","40099
","1
","1
","0
","01
",2,4,1,1,1,1,1,2,1,2,2,3,3,"
",1,1,1,1,3,1,1,3,18923
"29
","0315
","11
","00342
","11A132
","17
","40132
","1
","1
","0
","04
",2,3,1,1,1,1,1,1,1,1,1,3,3,"
",1,1,1,1,3,3,3,2,16449
"29
","0315
","11
","00342
","11A132
","17
","40132
","2
","1
","0
","02
",2,3,1,1,2,2,2,2,1,1,1,3,3,"
",2,1,1,1,0,4,3,3,16449
"29
","0315
","11
","00342
","11A132
","17
","40132
","3
","1
","0
","01
",2,3,1,1,2,1,2,2,2,2,2,3,3,"
",1,2,2,2,4,0,0,0,16449
"29
","0315
","11
","00342
","11A132
","17
","40132
","4
","1
","0
","01
",2,3,1,1,1,2,1,1,1,1,1,1,3,"
",1,1,2,2,3,3,0,0,16449
"29
","0315
","11
","00343
","11A146
","17
","40159
","4
","1
","0
","01
",2,3,2,1,2,2,2,2,2,2,2,2,3,"
",1,1,1,1,3,3,2,3,14295
"29
","0315
","11
","00343
","11A146
","17
","40159
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,3,3,"
",1,1,1,2,3,3,2,0,14295
"29
","0315
","11
","00343
","11A146
","17
","40159
","1
","1
","0
","01
",2,4,2,1,2,2,2,2,2,1,2,2,3,"
",1,1,1,2,4,4,4,0,14295
"29
","0315
","11
","00343
","11A146
","17
","40159
","3
","1
","0
","01
",2,4,2,2,2,2,2,2,2,2,2,3,3,"
",1,2,1,2,3,0,4,0,14295
"29
","0315
","13
","00344
","13A146
","17
","40162
","4
","1
","0
","03
",2,4,1,1,1,1,1,1,1,1,2,2,3,"
",1,1,2,2,4,4,0,0,20801
"29
","0315
","13
","00344
","13A146
","17
","40162
","3
","1
","0
","04
",2,4,2,2,2,2,2,2,2,2,2,3,3,"
",1,1,2,2,3,3,0,0,20801
"29
","0315
","13
","00344
","13A146
","17
","40162
","1
","1
","0
","01
",2,4,1,2,1,2,2,1,1,1,1,3,3,"
",2,2,1,2,0,0,4,0,20801
"29
","0315
","13
","00344
","13A146
","17
","40162
","2
","1
","0
","02
",1,4,1,1,1,2,1,1,1,1,1,1,3,"
",1,1,1,1,3,3,3,3,20801
"29
","0315
","12
","00345
","12A131
","17
","40177
","4
","1
","0
","02
",2,1,1,2,1,2,1,2,1,1,1,2,2,"
",1,2,1,2,3,0,2,0,17318
"29
","0315
","12
","00345
","12A131
","17
","40177
","3
","1
","0
","02
",2,1,1,2,1,2,1,2,1,1,2,1,3,"
",1,1,1,2,2,2,2,0,34636
"29
","0315
","12
","00345
","12A131
","17
","40177
","2
","1
","1
","03
",2,4,1,1,1,1,1,1,1,1,2,1,3,"
",1,1,1,1,3,3,3,1,25977
"29
","0315
","11
","00346
","11A133
","17
","40263
","1
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,2,2,3,"
",1,1,2,2,4,4,0,0,14907
"29
","0315
","11
","00346
","11A133
","17
","40263
","2
","1
","0
","02
",2,4,1,1,1,1,2,2,1,1,2,2,2,"
",1,2,2,2,4,0,0,0,14907
"29
","0315
","11
","00346
","11A133
","17
","40263
","3
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,2,2,"
",1,1,2,2,4,4,0,0,14907
"29
","0315
","11
","00346
","11A133
","17
","40263
","4
","1
","0
","02
",2,3,1,1,1,1,1,1,1,1,1,2,2,"
",1,1,2,2,4,4,0,0,14907
"29
","0315
","12
","00347
","12B134
","17
","40282
","1
","1
","0
","03
",2,3,1,2,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,4,3,1,1,18770
"29
","0315
","12
","00347
","12B134
","17
","40282
","3
","1
","0
","01
",2,4,1,1,1,1,2,1,1,1,1,1,3,"
",1,1,1,2,3,3,2,0,18770
"29
","0315
","11
","00348
","11B134
","17
","40283
","3
","1
","0
","02
",2,4,1,1,1,1,2,2,1,1,1,1,3,"
",1,1,1,2,3,3,2,0,17687
"29
","0315
","11
","00348
","11B134
","17
","40283
","4
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,2,3,"
",1,1,2,2,3,3,0,0,17687
"29
","0315
","11
","00348
","11B134
","17
","40283
","2
","1
","0
","01
",2,4,1,1,1,1,1,2,1,1,2,2,2,"
",1,1,2,2,4,4,0,0,17687
"29
","0315
","11
","00348
","11B134
","17
","40283
","1
","1
","0
","02
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,2,4,4,2,0,17687
"29
","0315
","11
","00349
","11A147
","17
","40291
","1
","1
","0
","01
",2,4,2,2,1,1,2,2,2,2,2,3,3,"
",1,2,1,2,3,0,3,0,17645
"29
","0315
","11
","00349
","11A147
","17
","40291
","4
","1
","0
","01
",2,3,1,1,1,2,2,1,2,2,2,1,3,"
",1,1,1,2,4,4,3,0,17645
"29
","0315
","11
","00349
","11A147
","17
","40291
","3
","1
","0
","01
",2,4,1,2,1,1,2,2,1,1,1,1,3,"
",1,1,1,1,3,1,1,1,17645
"29
","0315
","11
","00349
","11A147
","17
","40291
","2
","1
","0
","02
",1,1,2,1,1,2,2,1,2,1,2,1,3,"
",1,1,1,2,3,3,3,0,17645
"29
","0315
","12
","00350
","12A145
","17
","40412
","1
","1
","0
","02
",2,4,1,1,1,1,2,1,1,1,1,2,2,"
",1,1,1,2,4,4,4,0,18627
"29
","0315
","12
","00350
","12A145
","17
","40412
","2
","1
","0
","01
",2,4,1,1,1,1,1,1,1,1,1,1,3,"
",1,1,1,1,4,3,4,3,18627
"29
","0315
","13
","00351
","13A145
","17
","40414
","4
","1
","0
","01
",2,3,2,2,2,2,2,2,1,1,1,1,2,"
",1,1,1,2,3,3,2,0,7974
"29
","0315
","13
","00351
","13A145
","17
","40414
","2
","1
","0
","02
",2,4,1,1,1,2,2,2,1,1,1,2,3,"
",1,1,1,2,4,4,2,0,7974
"29
","0315
","13
","00351
","13A145
","17
","40414
","1
","1
","0
","03
",2,3,2,2,2,2,2,2,1,1,2,2,2,"
",1,2,2,2,4,0,0,0,7974
"27
","0315
","12
","00352
","12B128
","18
","00114
","3
","1
","0
","02
",1,4,2,2,2,2,2,2,2,2,2,2,2,"
",2,2,2,1,0,0,0,3,10297
"27
","0315
","12
","00352
","12B128
","18
","00114
","4
","1
","1
","03
",2,3,2,1,1,1,1,2,2,2,2,2,2,"
",2,2,2,1,0,0,0,1,6178
"27
","0315
","12
","00352
","12B128
","18
","00114
","1
","1
","1
","02
",2,3,1,1,1,1,1,1,2,2,2,2,2,"
",1,2,1,1,4,0,2,1,8237
"27
","0315
","12
","00352
","12B128
","18
","00114
","2
","1
","0
","02
",2,3,2,1,2,2,2,2,2,2,2,2,2,"
",2,2,1,2,0,0,4,0,4119
"27
","0315
","12
","00353
","12A132
","18
","40132
","3
","1
","0
","01
",2,4,1,1,1,2,1,1,2,2,2,3,1,"IERA MAS TEMPRANO SU NEGOCIO
",1,1,2,1,4,2,0,1,16936
"27
","0315
","12
","00353
","12A132
","18
","40132
","2
","1
","0
","02
",1,2,1,2,2,2,2,2,2,2,2,2,2,"
",1,1,1,1,3,2,1,1,16936
"27
","0315
","12
","00353
","12A132
","18
","40132
","1
","1
","0
","02
",1,2,2,1,1,2,1,2,2,2,2,2,2,"
",1,1,1,1,3,3,2,1,16936
"27
","0315
","12
","00353
","12A132
","18
","40132
","4
","1
","0
","01
",1,2,2,1,2,2,1,2,2,2,2,3,2,"
",2,1,1,1,0,4,3,1,16936
"27
","0315
","11
","00354
","11A132
","18
","40133
","4
","1
","0
","02
",2,3,2,1,1,2,1,2,2,2,2,2,2,"
",1,1,1,1,3,3,3,1,15848
"27
","0315
","11
","00354
","11A132
","18
","40133
","2
","1
","1
","01
",1,2,2,1,1,2,2,2,2,2,2,3,2,"
",1,1,1,1,3,3,1,1,15848
"27
","0315
","11
","00354
","11A132
","18
","40133
","1
","1
","0
","02
",2,3,2,1,1,2,1,2,2,1,2,3,2,"
",1,1,2,2,2,2,0,0,15848
"27
","0315
","11
","00354
","11A132
","18
","40133
","3
","1
","0
","01
",1,1,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,2,1,2,1,0,1,15848
"27
","0315
","12
","00355
","12A146
","18
","40158
","2
","1
","0
","03
",1,1,2,2,2,2,2,2,2,2,2,2,2,"
",1,2,2,2,3,0,0,0,18291
"27
","0315
","12
","00355
","12A146
","18
","40158
","4
","1
","0
","01
",2,4,2,2,1,2,2,1,1,1,2,2,2,"
",2,1,1,2,0,4,4,0,18291
"27
","0315
","12
","00355
","12A146
","18
","40158
","3
","1
","0
","03
",2,3,2,1,2,2,2,2,2,2,2,2,2,"
",1,1,1,1,2,2,2,2,18291
"27
","0315
","12
","00355
","12A146
","18
","40158
","1
","1
","0
","01
",1,1,2,2,2,2,1,2,2,2,2,2,2,"
",2,2,2,2,0,0,0,0,18291
"27
","0315
","11
","00356
","11A146
","18
","40161
","1
","1
","0
","03
",2,4,1,1,1,2,1,2,1,1,2,3,2,"
",1,2,2,2,3,0,0,0,16085
"27
","0315
","11
","00356
","11A146
","18
","40161
","2
","1
","0
","02
",1,2,2,1,1,2,1,2,1,1,1,2,2,"
",2,1,1,1,0,3,3,3,16085
"27
","0315
","11
","00356
","11A146
","18
","40161
","4
","1
","0
","03
",1,2,1,2,1,2,2,1,2,1,1,3,2,"
",1,1,1,1,4,4,2,1,16085
"27
","0315
","11
","00356
","11A146
","18
","40161
","3
","1
","0
","01
",1,2,2,2,2,2,1,2,2,2,2,2,2,"
",1,1,2,1,3,3,0,1,16085
"27
","0315
","12
","00357
","12A133
","18
","40260
","4
","1
","0
","03
",1,2,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,1,2,2,1,2,19187
"27
","0315
","12
","00357
","12A133
","18
","40260
","3
","1
","0
","01
",1,4,1,1,1,2,2,2,2,2,2,3,2,"
",1,1,1,1,2,2,2,1,19187
"27
","0315
","12
","00357
","12A133
","18
","40260
","2
","1
","0
","03
",1,1,1,1,1,2,2,1,2,1,2,3,2,"
",1,1,1,2,3,3,3,0,19187
"27
","0315
","12
","00357
","12A133
","18
","40260
","1
","1
","0
","01
",1,2,2,1,2,2,1,2,2,2,2,2,2,"
",1,1,2,1,2,2,0,1,19187
"27
","0315
","12
","00358
","12B134
","18
","40283
","4
","1
","0
","02
",2,3,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,1,2,3,2,2,17487
"27
","0315
","12
","00358
","12B134
","18
","40283
","2
","1
","0
","01
",2,3,1,1,1,1,1,1,1,1,1,2,1,"ASEGURAR MAS SU VIVIENDA
",1,1,1,1,3,3,1,1,17487
"27
","0315
","12
","00358
","12B134
","18
","40283
","3
","1
","0
","02
",1,2,2,1,2,2,2,2,2,1,2,3,2,"
",1,1,1,1,4,4,2,1,17487
"27
","0315
","11
","00359
","11B134
","18
","40284
","4
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,2,2,"
",1,1,2,2,2,2,0,0,13670
"27
","0315
","11
","00359
","11B134
","18
","40284
","1
","1
","0
","02
",2,3,1,1,2,2,1,2,1,2,1,3,2,"
",1,1,1,1,3,4,3,3,13670
"27
","0315
","11
","00359
","11B134
","18
","40284
","2
","1
","0
","01
",1,2,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,1,2,2,2,2,13670
"27
","0315
","11
","00359
","11B134
","18
","40284
","3
","1
","0
","02
",1,4,1,1,1,1,1,1,2,2,2,2,2,"
",1,1,1,2,3,3,3,0,13670
"27
","0315
","12
","00360
","12A147
","18
","40286
","2
","1
","0
","02
",1,2,2,2,2,2,2,2,2,2,2,3,2,"
",1,1,1,1,3,2,1,1,17825
"27
","0315
","12
","00360
","12A147
","18
","40286
","3
","1
","0
","01
