"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Otra aplicación electrónica","BP1_6_06","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: SMS o alertas por celular","BP1_6_07","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: SMS o alertas por celular","BP1_6_07","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Noticieros de televisión","BP1_6_08","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Noticieros de televisión","BP1_6_08","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Noticieros de radio","BP1_6_09","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Noticieros de radio","BP1_6_09","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Periódicos o revistas en papel","BP1_6_10","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Periódicos o revistas en papel","BP1_6_10","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Internet","BP1_6_11","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Internet","BP1_6_11","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: No lo hace","BP1_6_12","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: No lo hace","BP1_6_12","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Otra","BP1_6_13","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: Otra","BP1_6_13","Numérico",1,"1
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: No sabe/no responde","BP1_6_99","Numérico",1,"0
"
"Principales formas de enterarse sobre temas relacionados con la seguridad en su ciudad: No sabe/no responde","BP1_6_99","Numérico",1,"1
"
"Identificación de la Policía Preventiva Municipal","BP1_7_1","Numérico",1,"1
"
"Identificación de la Policía Preventiva Municipal","BP1_7_1","Numérico",1,"2
"
"Identificación de la Policía Preventiva Municipal","BP1_7_1","Numérico",1,"3
"
"Identificación de la Policía Preventiva Municipal","BP1_7_1","Numérico",1,"9
"
"Identificación de la Policía Estatal","BP1_7_2","Numérico",1,"1
"
"Identificación de la Policía Estatal","BP1_7_2","Numérico",1,"2
"
"Identificación de la Policía Estatal","BP1_7_2","Numérico",1,"9
"
"Identificación de la Guardia Nacional","BP1_7_3","Numérico",1,"1
"
"Identificación de la Guardia Nacional","BP1_7_3","Numérico",1,"2
"
"Identificación de la Guardia Nacional","BP1_7_3","Numérico",1,"9
"
"Identificación del Ejército","BP1_7_4","Numérico",1,"1
"
"Identificación del Ejército","BP1_7_4","Numérico",1,"2
"
"Identificación del Ejército","BP1_7_4","Numérico",1,"9
"
"Identificación de la Marina","BP1_7_5","Numérico",1,"1
"
"Identificación de la Marina","BP1_7_5","Numérico",1,"2
"
"Identificación de la Marina","BP1_7_5","Numérico",1,"9
"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","BP1_8_1","Numérico",1,"1
"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","BP1_8_1","Numérico",1,"2
"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","BP1_8_1","Numérico",1,"3
"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","BP1_8_1","Numérico",1,"4
"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","BP1_8_1","Numérico",1,"9
"
"Percepción de la efectividad del desempeño de la Policía Estatal","BP1_8_2","Numérico",1,"1
"
"Percepción de la efectividad del desempeño de la Policía Estatal","BP1_8_2","Numérico",1,"2
"
"Percepción de la efectividad del desempeño de la Policía Estatal","BP1_8_2","Numérico",1,"3
"
"Percepción de la efectividad del desempeño de la Policía Estatal","BP1_8_2","Numérico",1,"4
"
"Percepción de la efectividad del desempeño de la Policía Estatal","BP1_8_2","Numérico",1,"9
"
"Percepción de la efectividad del desempeño de la Guardia Nacional","BP1_8_3","Numérico",1,"1
"
"Percepción de la efectividad del desempeño de la Guardia Nacional","BP1_8_3","Numérico",1,"2
"
"Percepción de la efectividad del desempeño de la Guardia Nacional","BP1_8_3","Numérico",1,"3
"
"Percepción de la efectividad del desempeño de la Guardia Nacional","BP1_8_3","Numérico",1,"4
"
"Percepción de la efectividad del desempeño de la Guardia Nacional","BP1_8_3","Numérico",1,"9
"
"Percepción de la efectividad del desempeño del Ejército","BP1_8_4","Numérico",1,"1
"
"Percepción de la efectividad del desempeño del Ejército","BP1_8_4","Numérico",1,"2
"
"Percepción de la efectividad del desempeño del Ejército","BP1_8_4","Numérico",1,"3
"
"Percepción de la efectividad del desempeño del Ejército","BP1_8_4","Numérico",1,"4
"
"Percepción de la efectividad del desempeño del Ejército","BP1_8_4","Numérico",1,"9
"
"Percepción de la efectividad del desempeño de la Marina","BP1_8_5","Numérico",1,"1
"
"Percepción de la efectividad del desempeño de la Marina","BP1_8_5","Numérico",1,"2
"
"Percepción de la efectividad del desempeño de la Marina","BP1_8_5","Numérico",1,"3
"
"Percepción de la efectividad del desempeño de la Marina","BP1_8_5","Numérico",1,"4
"
"Percepción de la efectividad del desempeño de la Marina","BP1_8_5","Numérico",1,"9
"
"Percepción del grado de confianza en la Policía Preventiva Municipal","BP1_9_1","Numérico",1,"1
"
"Percepción del grado de confianza en la Policía Preventiva Municipal","BP1_9_1","Numérico",1,"2
"
"Percepción del grado de confianza en la Policía Preventiva Municipal","BP1_9_1","Numérico",1,"3
"
"Percepción del grado de confianza en la Policía Preventiva Municipal","BP1_9_1","Numérico",1,"4
"
"Percepción del grado de confianza en la Policía Preventiva Municipal","BP1_9_1","Numérico",1,"9
"
"Percepción del grado de confianza en la Policía Estatal","BP1_9_2","Numérico",1,"1
"
"Percepción del grado de confianza en la Policía Estatal","BP1_9_2","Numérico",1,"2
"
"Percepción del grado de confianza en la Policía Estatal","BP1_9_2","Numérico",1,"3
"
"Percepción del grado de confianza en la Policía Estatal","BP1_9_2","Numérico",1,"4
"
"Percepción del grado de confianza en la Policía Estatal","BP1_9_2","Numérico",1,"9
"
"Percepción del grado de confianza en la Guardia Nacional","BP1_9_3","Numérico",1,"1
"
"Percepción del grado de confianza en la Guardia Nacional","BP1_9_3","Numérico",1,"2
"
"Percepción del grado de confianza en la Guardia Nacional","BP1_9_3","Numérico",1,"3
"
"Percepción del grado de confianza en la Guardia Nacional","BP1_9_3","Numérico",1,"4
"
"Percepción del grado de confianza en la Guardia Nacional","BP1_9_3","Numérico",1,"9
"
"Percepción del grado de confianza en el Ejército","BP1_9_4","Numérico",1,"1
"
"Percepción del grado de confianza en el Ejército","BP1_9_4","Numérico",1,"2
"
"Percepción del grado de confianza en el Ejército","BP1_9_4","Numérico",1,"3
"
"Percepción del grado de confianza en el Ejército","BP1_9_4","Numérico",1,"4
"
"Percepción del grado de confianza en el Ejército","BP1_9_4","Numérico",1,"9
"
"Percepción del grado de confianza en la Marina","BP1_9_5","Numérico",1,"1
"
"Percepción del grado de confianza en la Marina","BP1_9_5","Numérico",1,"2
"
"Percepción del grado de confianza en la Marina","BP1_9_5","Numérico",1,"3
"
"Percepción del grado de confianza en la Marina","BP1_9_5","Numérico",1,"4
"
"Percepción del grado de confianza en la Marina","BP1_9_5","Numérico",1,"9
"
"Percepción de conflictos o enfrentamientos que afecten o molesten","BP2_1","Numérico",1,"1
"
"Percepción de conflictos o enfrentamientos que afecten o molesten","BP2_1","Numérico",1,"2
"
"Percepción de conflictos o enfrentamientos que afecten o molesten","BP2_1","Numérico",1,"9
"
"Conflictos o enfrentamientos: Ruido por golpes con martillo, uso del taladro, música alta o fiestas","BP2_2_01","Numérico",1,"0
"
"Conflictos o enfrentamientos: Ruido por golpes con martillo, uso del taladro, música alta o fiestas","BP2_2_01","Numérico",1,"1
"
"Conflictos o enfrentamientos: Peleas u ofensas en el transporte público o con otros automovilistas","BP2_2_02","Numérico",1,"0
"
"Conflictos o enfrentamientos: Peleas u ofensas en el transporte público o con otros automovilistas","BP2_2_02","Numérico",1,"1
"
"Conflictos o enfrentamientos: Basura tirada o quemada por vecinos(as) en su jardín, cochera o áreas comunes","BP2_2_03","Numérico",1,"0
"
"Conflictos o enfrentamientos: Basura tirada o quemada por vecinos(as) en su jardín, cochera o áreas comunes","BP2_2_03","Numérico",1,"1
"
"Conflictos o enfrentamientos: Falta de pago o morosidad en cuotas vecinales o de mantenimiento","BP2_2_04","Numérico",1,"0
"
"Conflictos o enfrentamientos: Falta de pago o morosidad en cuotas vecinales o de mantenimiento","BP2_2_04","Numérico",1,"1
"
"Conflictos o enfrentamientos: Obstrucción de su cochera, invasión de su cajón de estacionamiento o falta de espacio para estacionarse","BP2_2_05","Numérico",1,"0
"
"Conflictos o enfrentamientos: Obstrucción de su cochera, invasión de su cajón de estacionamiento o falta de espacio para estacionarse","BP2_2_05","Numérico",1,"1
"
"Conflictos o enfrentamientos: Falta de control de los hijos(as) de los vecinos(as) (por burlas, molestias, daños a su casa por jugar con balones, rayones, golpes, bajar el aire a las llantas de su automóvil, etc.)","BP2_2_06","Numérico",1,"0
"
"Conflictos o enfrentamientos: Falta de control de los hijos(as) de los vecinos(as) (por burlas, molestias, daños a su casa por jugar con balones, rayones, golpes, bajar el aire a las llantas de su automóvil, etc.)","BP2_2_06","Numérico",1,"1
"
"Conflictos o enfrentamientos: Disputas familiares por herencias, divorcios, pensiones alimenticias o custodia de los hijos(as)","BP2_2_07","Numérico",1,"0
"
"Conflictos o enfrentamientos: Disputas familiares por herencias, divorcios, pensiones alimenticias o custodia de los hijos(as)","BP2_2_07","Numérico",1,"1
"
"Conflictos o enfrentamientos: Chismes o malos entendidos","BP2_2_08","Numérico",1,"0
"
"Conflictos o enfrentamientos: Chismes o malos entendidos","BP2_2_08","Numérico",1,"1
"
"Conflictos o enfrentamientos: Ladridos, ataques o desechos de mascotas","BP2_2_09","Numérico",1,"0
"
"Conflictos o enfrentamientos: Ladridos, ataques o desechos de mascotas","BP2_2_09","Numérico",1,"1
"
"Conflictos o enfrentamientos: Molestias y hostigamiento por borrachos, drogadictos o pandillas","BP2_2_10","Numérico",1,"0
"
"Conflictos o enfrentamientos: Molestias y hostigamiento por borrachos, drogadictos o pandillas","BP2_2_10","Numérico",1,"1
"
"Conflictos o enfrentamientos: Ruido excesivo u olores desagradables por parte de algún establecimiento comercial","BP2_2_11","Numérico",1,"0
"
"Conflictos o enfrentamientos: Ruido excesivo u olores desagradables por parte de algún establecimiento comercial","BP2_2_11","Numérico",1,"1
"
"Conflictos o enfrentamientos: Conflicto en la compra/consumo de producto/servicio en un establecimiento comercial","BP2_2_12","Numérico",1,"0
"
"Conflictos o enfrentamientos: Conflicto en la compra/consumo de producto/servicio en un establecimiento comercial","BP2_2_12","Numérico",1,"1
"
"Conflictos o enfrentamientos: Ambulantaje (puestos, cuidacoches)","BP2_2_13","Numérico",1,"0
"
"Conflictos o enfrentamientos: Ambulantaje (puestos, cuidacoches)","BP2_2_13","Numérico",1,"1
"
"Conflictos o enfrentamientos: Abuso de policía(s) o de agente(s) de tránsito","BP2_2_14","Numérico",1,"0
"
"Conflictos o enfrentamientos: Abuso de policía(s) o de agente(s) de tránsito","BP2_2_14","Numérico",1,"1
"
"Conflictos o enfrentamientos: Falta de atención en sus trámites o servicios o prepotencia de un servidor público","BP2_2_15","Numérico",1,"0
"
"Conflictos o enfrentamientos: Falta de atención en sus trámites o servicios o prepotencia de un servidor público","BP2_2_15","Numérico",1,"1
"
"Conflictos o enfrentamientos: Grafiti o pintas a su casa por alguien que usted identifique","BP2_2_16","Numérico",1,"0
"
"Conflictos o enfrentamientos: Grafiti o pintas a su casa por alguien que usted identifique","BP2_2_16","Numérico",1,"1
"
