"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Cambiar sus hábitos respecto a llevar cosas de valor como joyas, dinero o tarjetas de crédito por temor a sufrir algún delito.","bp1_5_1","Numérico","1","2"
"Cambiar sus hábitos respecto a llevar cosas de valor como joyas, dinero o tarjetas de crédito por temor a sufrir algún delito.","bp1_5_1","Numérico","1","3"
"Cambiar sus hábitos respecto a llevar cosas de valor como joyas, dinero o tarjetas de crédito por temor a sufrir algún delito.","bp1_5_1","Numérico","1","9"
"Cambiar sus hábitos respecto a caminar por los alrededores de su vivienda, pasadas las ocho de la noche por temor a sufrir algún delito.","bp1_5_2","Numérico","1","1"
"Cambiar sus hábitos respecto a caminar por los alrededores de su vivienda, pasadas las ocho de la noche por temor a sufrir algún delito.","bp1_5_2","Numérico","1","2"
"Cambiar sus hábitos respecto a caminar por los alrededores de su vivienda, pasadas las ocho de la noche por temor a sufrir algún delito.","bp1_5_2","Numérico","1","3"
"Cambiar sus hábitos respecto a caminar por los alrededores de su vivienda, pasadas las ocho de la noche por temor a sufrir algún delito.","bp1_5_2","Numérico","1","9"
"Cambiar sus hábitos respecto a visitar a parientes o amigos.","bp1_5_3","Numérico","1","1"
"Cambiar sus hábitos respecto a visitar a parientes o amigos.","bp1_5_3","Numérico","1","2"
"Cambiar sus hábitos respecto a visitar a parientes o amigos.","bp1_5_3","Numérico","1","3"
"Cambiar sus hábitos respecto a visitar a parientes o amigos.","bp1_5_3","Numérico","1","9"
"Cambiar sus hábitos respecto a permitir que salgan de su vivienda sus hijos menores por temor a sufrir algún delito.","bp1_5_4","Numérico","1","1"
"Cambiar sus hábitos respecto a permitir que salgan de su vivienda sus hijos menores por temor a sufrir algún delito.","bp1_5_4","Numérico","1","2"
"Cambiar sus hábitos respecto a permitir que salgan de su vivienda sus hijos menores por temor a sufrir algún delito.","bp1_5_4","Numérico","1","3"
"Cambiar sus hábitos respecto a permitir que salgan de su vivienda sus hijos menores por temor a sufrir algún delito.","bp1_5_4","Numérico","1","9"
"Cambiar sus hábitos respecto a otro por temor a sufrir algún delito.","bp1_5_5","Numérico","1","1"
"Cambiar sus hábitos respecto a otro por temor a sufrir algún delito.","bp1_5_5","Numérico","1","2"
"Cambiar sus hábitos respecto a otro por temor a sufrir algún delito.","bp1_5_5","Numérico","1","3"
"Cambiar sus hábitos respecto a otro por temor a sufrir algún delito.","bp1_5_5","Numérico","1","9"
"Cambiar sus hábitos respecto a otro por temor a sufrir algún delito. Especifique","bp1_5_5e","Alfanumérico","250","Texto descriptivo"
"Cambiar sus hábitos respecto a otro por temor a sufrir algún delito. Especifique","bp1_5_5e","Alfanumérico","250","b"
"Identificación de la Policía Preventiva Municipal","bp1_6_1","Numérico","1","1"
"Identificación de la Policía Preventiva Municipal","bp1_6_1","Numérico","1","2"
"Identificación de la Policía Preventiva Municipal","bp1_6_1","Numérico","1","3"
"Identificación de la Policía Preventiva Municipal","bp1_6_1","Numérico","1","9"
"Identificación de la Policía Estatal","bp1_6_2","Numérico","1","1"
"Identificación de la Policía Estatal","bp1_6_2","Numérico","1","2"
"Identificación de la Policía Estatal","bp1_6_2","Numérico","1","9"
"Identificación de la Policía Federal","bp1_6_3","Numérico","1","1"
"Identificación de la Policía Federal","bp1_6_3","Numérico","1","2"
"Identificación de la Policía Federal","bp1_6_3","Numérico","1","9"
"Identificación de Gendarmería Nacional","bp1_6_4","Numérico","1","1"
"Identificación de Gendarmería Nacional","bp1_6_4","Numérico","1","2"
"Identificación de Gendarmería Nacional","bp1_6_4","Numérico","1","9"
"Identificación del Ejército","bp1_6_5","Numérico","1","1"
"Identificación del Ejército","bp1_6_5","Numérico","1","2"
"Identificación del Ejército","bp1_6_5","Numérico","1","9"
"Identificación de la Marina","bp1_6_6","Numérico","1","1"
"Identificación de la Marina","bp1_6_6","Numérico","1","2"
"Identificación de la Marina","bp1_6_6","Numérico","1","9"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","bp1_7_1","Numérico","1","1"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","bp1_7_1","Numérico","1","2"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","bp1_7_1","Numérico","1","3"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","bp1_7_1","Numérico","1","4"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","bp1_7_1","Numérico","1","9"
"Percepción de la efectividad del desempeño de la Policía Preventiva Municipal","bp1_7_1","Numérico","1","b"
"Percepción de la efectividad del desempeño de la Policía Estatal","bp1_7_2","Numérico","1","1"
"Percepción de la efectividad del desempeño de la Policía Estatal","bp1_7_2","Numérico","1","2"
"Percepción de la efectividad del desempeño de la Policía Estatal","bp1_7_2","Numérico","1","3"
"Percepción de la efectividad del desempeño de la Policía Estatal","bp1_7_2","Numérico","1","4"
"Percepción de la efectividad del desempeño de la Policía Estatal","bp1_7_2","Numérico","1","9"
"Percepción de la efectividad del desempeño de la Policía Estatal","bp1_7_2","Numérico","1","b"
"Percepción de la efectividad del desempeño de la Policía Federal","bp1_7_3","Numérico","1","1"
"Percepción de la efectividad del desempeño de la Policía Federal","bp1_7_3","Numérico","1","2"
"Percepción de la efectividad del desempeño de la Policía Federal","bp1_7_3","Numérico","1","3"
"Percepción de la efectividad del desempeño de la Policía Federal","bp1_7_3","Numérico","1","4"
"Percepción de la efectividad del desempeño de la Policía Federal","bp1_7_3","Numérico","1","9"
"Percepción de la efectividad del desempeño de la Policía Federal","bp1_7_3","Numérico","1","b"
"Percepción de la efectividad del desempeño de la Gendarmería Nacional","bp1_7_4","Numérico","1","1"
"Percepción de la efectividad del desempeño de la Gendarmería Nacional","bp1_7_4","Numérico","1","2"
"Percepción de la efectividad del desempeño de la Gendarmería Nacional","bp1_7_4","Numérico","1","3"
"Percepción de la efectividad del desempeño de la Gendarmería Nacional","bp1_7_4","Numérico","1","4"
"Percepción de la efectividad del desempeño de la Gendarmería Nacional","bp1_7_4","Numérico","1","9"
"Percepción de la efectividad del desempeño de la Gendarmería Nacional","bp1_7_4","Numérico","1","b"
"Percepción de la efectividad del desempeño del Ejército","bp1_7_5","Numérico","1","1"
"Percepción de la efectividad del desempeño del Ejército","bp1_7_5","Numérico","1","2"
"Percepción de la efectividad del desempeño del Ejército","bp1_7_5","Numérico","1","3"
"Percepción de la efectividad del desempeño del Ejército","bp1_7_5","Numérico","1","4"
"Percepción de la efectividad del desempeño del Ejército","bp1_7_5","Numérico","1","9"
"Percepción de la efectividad del desempeño del Ejército","bp1_7_5","Numérico","1","b"
"Percepción de la efectividad del desempeño de la Marina","bp1_7_6","Numérico","1","1"
"Percepción de la efectividad del desempeño de la Marina","bp1_7_6","Numérico","1","2"
"Percepción de la efectividad del desempeño de la Marina","bp1_7_6","Numérico","1","3"
"Percepción de la efectividad del desempeño de la Marina","bp1_7_6","Numérico","1","4"
"Percepción de la efectividad del desempeño de la Marina","bp1_7_6","Numérico","1","9"
"Percepción de la efectividad del desempeño de la Marina","bp1_7_6","Numérico","1","b"
"Percepción del grado de confianza en la Policía Preventiva Municipal","bp1_8_1","Numérico","1","1"
"Percepción del grado de confianza en la Policía Preventiva Municipal","bp1_8_1","Numérico","1","2"
"Percepción del grado de confianza en la Policía Preventiva Municipal","bp1_8_1","Numérico","1","3"
"Percepción del grado de confianza en la Policía Preventiva Municipal","bp1_8_1","Numérico","1","4"
"Percepción del grado de confianza en la Policía Preventiva Municipal","bp1_8_1","Numérico","1","9"
"Percepción del grado de confianza en la Policía Preventiva Municipal","bp1_8_1","Numérico","1","b"
"Percepción del grado de confianza en la Policía Estatal","bp1_8_2","Numérico","1","1"
"Percepción del grado de confianza en la Policía Estatal","bp1_8_2","Numérico","1","2"
"Percepción del grado de confianza en la Policía Estatal","bp1_8_2","Numérico","1","3"
"Percepción del grado de confianza en la Policía Estatal","bp1_8_2","Numérico","1","4"
"Percepción del grado de confianza en la Policía Estatal","bp1_8_2","Numérico","1","9"
"Percepción del grado de confianza en la Policía Estatal","bp1_8_2","Numérico","1","b"
"Percepción del grado de confianza en la Policía Federal","bp1_8_3","Numérico","1","1"
"Percepción del grado de confianza en la Policía Federal","bp1_8_3","Numérico","1","2"
"Percepción del grado de confianza en la Policía Federal","bp1_8_3","Numérico","1","3"
"Percepción del grado de confianza en la Policía Federal","bp1_8_3","Numérico","1","4"
"Percepción del grado de confianza en la Policía Federal","bp1_8_3","Numérico","1","9"
"Percepción del grado de confianza en la Policía Federal","bp1_8_3","Numérico","1","b"
"Percepción del grado de confianza en la Gendarmería Nacional","bp1_8_4","Numérico","1","1"
"Percepción del grado de confianza en la Gendarmería Nacional","bp1_8_4","Numérico","1","2"
"Percepción del grado de confianza en la Gendarmería Nacional","bp1_8_4","Numérico","1","3"
"Percepción del grado de confianza en la Gendarmería Nacional","bp1_8_4","Numérico","1","4"
"Percepción del grado de confianza en la Gendarmería Nacional","bp1_8_4","Numérico","1","9"
"Percepción del grado de confianza en la Gendarmería Nacional","bp1_8_4","Numérico","1","b"
"Percepción del grado de confianza en el Ejército","bp1_8_5","Numérico","1","1"
"Percepción del grado de confianza en el Ejército","bp1_8_5","Numérico","1","2"
"Percepción del grado de confianza en el Ejército","bp1_8_5","Numérico","1","3"
"Percepción del grado de confianza en el Ejército","bp1_8_5","Numérico","1","4"
"Percepción del grado de confianza en el Ejército","bp1_8_5","Numérico","1","9"
"Percepción del grado de confianza en el Ejército","bp1_8_5","Numérico","1","b"
"Percepción del grado de confianza en la Marina","bp1_8_6","Numérico","1","1"
"Percepción del grado de confianza en la Marina","bp1_8_6","Numérico","1","2"
"Percepción del grado de confianza en la Marina","bp1_8_6","Numérico","1","3"
"Percepción del grado de confianza en la Marina","bp1_8_6","Numérico","1","4"
"Percepción del grado de confianza en la Marina","bp1_8_6","Numérico","1","9"
"Percepción del grado de confianza en la Marina","bp1_8_6","Numérico","1","b"
"Percepción de conflictos o enfrentamientos que afecten o molesten","bp2_1","Numérico","1","1"
"Percepción de conflictos o enfrentamientos que afecten o molesten","bp2_1","Numérico","1","2"
"Percepción de conflictos o enfrentamientos que afecten o molesten","bp2_1","Numérico","1","9"
"Conflictos o enfrentamientos: ruido por golpes con martillo, uso del taladro, música alta o fiestas","bp2_2_01","Numérico","1","0"
"Conflictos o enfrentamientos: ruido por golpes con martillo, uso del taladro, música alta o fiestas","bp2_2_01","Numérico","1","1"
"Conflictos o enfrentamientos: ruido por golpes con martillo, uso del taladro, música alta o fiestas","bp2_2_01","Numérico","1","b"
"Conflictos o enfrentamientos: peleas u ofensas en el transporte público o con otros automovilistas","bp2_2_02","Numérico","1","0"
"Conflictos o enfrentamientos: peleas u ofensas en el transporte público o con otros automovilistas","bp2_2_02","Numérico","1","1"
"Conflictos o enfrentamientos: peleas u ofensas en el transporte público o con otros automovilistas","bp2_2_02","Numérico","1","b"
"Conflictos o enfrentamientos: basura tirada o quemada por vecinos en su jardín, cochera o áreas comunes","bp2_2_03","Numérico","1","0"
"Conflictos o enfrentamientos: basura tirada o quemada por vecinos en su jardín, cochera o áreas comunes","bp2_2_03","Numérico","1","1"
"Conflictos o enfrentamientos: basura tirada o quemada por vecinos en su jardín, cochera o áreas comunes","bp2_2_03","Numérico","1","b"
"Conflictos o enfrentamientos: falta de pago o morosidad en cuotas vecinales o de mantenimiento","bp2_2_04","Numérico","1","0"
"Conflictos o enfrentamientos: falta de pago o morosidad en cuotas vecinales o de mantenimiento","bp2_2_04","Numérico","1","1"
"Conflictos o enfrentamientos: falta de pago o morosidad en cuotas vecinales o de mantenimiento","bp2_2_04","Numérico","1","b"
"Conflictos o enfrentamientos: obstrucción de su cochera, invasión de su cajón de estacionamiento o falta de espacio para estacionarse","bp2_2_05","Numérico","1","0"
"Conflictos o enfrentamientos: obstrucción de su cochera, invasión de su cajón de estacionamiento o falta de espacio para estacionarse","bp2_2_05","Numérico","1","1"
"Conflictos o enfrentamientos: obstrucción de su cochera, invasión de su cajón de estacionamiento o falta de espacio para estacionarse","bp2_2_05","Numérico","1","b"
"Conflictos o enfrentamientos: falta de control de los hijos(as) de los vecinos (por burlas, molestias, daños a su casa por jugar con balones, rayones, golpes, bajar el aire a las llantas de su automóvil, etc.)","bp2_2_06","Numérico","1","0"
"Conflictos o enfrentamientos: falta de control de los hijos(as) de los vecinos (por burlas, molestias, daños a su casa por jugar con balones, rayones, golpes, bajar el aire a las llantas de su automóvil, etc.)","bp2_2_06","Numérico","1","1"
"Conflictos o enfrentamientos: falta de control de los hijos(as) de los vecinos (por burlas, molestias, daños a su casa por jugar con balones, rayones, golpes, bajar el aire a las llantas de su automóvil, etc.)","bp2_2_06","Numérico","1","b"
"Conflictos o enfrentamientos: disputas familiares por herencias, divorcios, pensiones alimenticias o custodia de los hijos","bp2_2_07","Numérico","1","0"
"Conflictos o enfrentamientos: disputas familiares por herencias, divorcios, pensiones alimenticias o custodia de los hijos","bp2_2_07","Numérico","1","1"
"Conflictos o enfrentamientos: disputas familiares por herencias, divorcios, pensiones alimenticias o custodia de los hijos","bp2_2_07","Numérico","1","b"
"Conflictos o enfrentamientos: chismes o malos entendidos","bp2_2_08","Numérico","1","0"
"Conflictos o enfrentamientos: chismes o malos entendidos","bp2_2_08","Numérico","1","1"
"Conflictos o enfrentamientos: chismes o malos entendidos","bp2_2_08","Numérico","1","b"
"Conflictos o enfrentamientos: ladridos, ataques o desechos de mascotas","bp2_2_09","Numérico","1","0"
"Conflictos o enfrentamientos: ladridos, ataques o desechos de mascotas","bp2_2_09","Numérico","1","1"
"Conflictos o enfrentamientos: ladridos, ataques o desechos de mascotas","bp2_2_09","Numérico","1","b"
"Conflictos o enfrentamientos: molestias y hostigamiento por borrachos, drogadictos o pandillas","bp2_2_10","Numérico","1","0"
"Conflictos o enfrentamientos: molestias y hostigamiento por borrachos, drogadictos o pandillas","bp2_2_10","Numérico","1","1"
"Conflictos o enfrentamientos: molestias y hostigamiento por borrachos, drogadictos o pandillas","bp2_2_10","Numérico","1","b"
"Conflictos o enfrentamientos: ruido excesivo u olores desagradables por parte de algún establecimiento comercial","bp2_2_11","Numérico","1","0"
"Conflictos o enfrentamientos: ruido excesivo u olores desagradables por parte de algún establecimiento comercial","bp2_2_11","Numérico","1","1"
"Conflictos o enfrentamientos: ruido excesivo u olores desagradables por parte de algún establecimiento comercial","bp2_2_11","Numérico","1","b"
"Conflictos o enfrentamientos: conflicto en la compra/consumo de producto/servicio en un estacionamiento comercial","bp2_2_12","Numérico","1","0"
"Conflictos o enfrentamientos: conflicto en la compra/consumo de producto/servicio en un estacionamiento comercial","bp2_2_12","Numérico","1","1"
"Conflictos o enfrentamientos: conflicto en la compra/consumo de producto/servicio en un estacionamiento comercial","bp2_2_12","Numérico","1","b"
"Conflictos o enfrentamientos: ambulantaje (puestos, cuidacoches)","bp2_2_13","Numérico","1","0"
"Conflictos o enfrentamientos: ambulantaje (puestos, cuidacoches)","bp2_2_13","Numérico","1","1"
"Conflictos o enfrentamientos: ambulantaje (puestos, cuidacoches)","bp2_2_13","Numérico","1","b"
"Conflictos o enfrentamientos: abuso de policía(s) o de agente(s) de tránsito","bp2_2_14","Numérico","1","0"
"Conflictos o enfrentamientos: abuso de policía(s) o de agente(s) de tránsito","bp2_2_14","Numérico","1","1"
"Conflictos o enfrentamientos: abuso de policía(s) o de agente(s) de tránsito","bp2_2_14","Numérico","1","b"
"Conflictos o enfrentamientos: falta de atención en sus trámites o servicios o prepotencia de un servidor público","bp2_2_15","Numérico","1","0"
"Conflictos o enfrentamientos: falta de atención en sus trámites o servicios o prepotencia de un servidor público","bp2_2_15","Numérico","1","1"
"Conflictos o enfrentamientos: falta de atención en sus trámites o servicios o prepotencia de un servidor público","bp2_2_15","Numérico","1","b"
"Conflictos o enfrentamientos: grafiti o pintas a su casa por alguien que usted identifique","bp2_2_16","Numérico","1","0"
"Conflictos o enfrentamientos: grafiti o pintas a su casa por alguien que usted identifique","bp2_2_16","Numérico","1","1"
"Conflictos o enfrentamientos: grafiti o pintas a su casa por alguien que usted identifique","bp2_2_16","Numérico","1","b"
"Conflictos o enfrentamientos: otro","bp2_2_17","Numérico","1","0"
"Conflictos o enfrentamientos: otro","bp2_2_17","Numérico","1","1"
"Conflictos o enfrentamientos: otro","bp2_2_17","Numérico","1","b"
"Conflictos o enfrentamientos: Otro. Especifique","bp2_2_17e","Alfanumérico","250","Texto descriptivo"
"Conflictos o enfrentamientos: Otro. Especifique","bp2_2_17e","Alfanumérico","250","b"
"Conflictos o enfrentamientos: ninguno","bp2_2_18","Numérico","1","0"
"Conflictos o enfrentamientos: ninguno","bp2_2_18","Numérico","1","1"
"Conflictos o enfrentamientos: ninguno","bp2_2_18","Numérico","1","b"
"Incidentes o problemas con: Familiares","bp2_3_1","Numérico","1","0"
"Incidentes o problemas con: Familiares","bp2_3_1","Numérico","1","1"
"Incidentes o problemas con: Familiares","bp2_3_1","Numérico","1","b"
"Incidentes o problemas con: Vecinos","bp2_3_2","Numérico","1","0"
"Incidentes o problemas con: Vecinos","bp2_3_2","Numérico","1","1"
"Incidentes o problemas con: Vecinos","bp2_3_2","Numérico","1","b"
"Incidentes o problemas con: Compañeros de trabajo/escuela","bp2_3_3","Numérico","1","0"
"Incidentes o problemas con: Compañeros de trabajo/escuela","bp2_3_3","Numérico","1","1"
"Incidentes o problemas con: Compañeros de trabajo/escuela","bp2_3_3","Numérico","1","b"
"Incidentes o problemas con: Desconocidos en la calle","bp2_3_4","Numérico","1","0"
"Incidentes o problemas con: Desconocidos en la calle","bp2_3_4","Numérico","1","1"
"Incidentes o problemas con: Desconocidos en la calle","bp2_3_4","Numérico","1","b"
"Incidentes o problemas con: Autoridades","bp2_3_5","Numérico","1","0"
"Incidentes o problemas con: Autoridades","bp2_3_5","Numérico","1","1"
"Incidentes o problemas con: Autoridades","bp2_3_5","Numérico","1","b"
"Incidentes o problemas con: Establecimientos","bp2_3_6","Numérico","1","0"
"Incidentes o problemas con: Establecimientos","bp2_3_6","Numérico","1","1"
"Incidentes o problemas con: Establecimientos","bp2_3_6","Numérico","1","b"
"Incidentes o problemas con: Otro","bp2_3_7","Numérico","1","0"
"Incidentes o problemas con: Otro","bp2_3_7","Numérico","1","1"
"Incidentes o problemas con: Otro","bp2_3_7","Numérico","1","b"
"Incidentes o problemas con: Otro. Especifique","bp2_3_7e","Alfanumérico","250","Texto descriptivo"
"Incidentes o problemas con: Otro. Especifique","bp2_3_7e","Alfanumérico","250","b"
"Tipo de consecuencias derivados de conflictos: Gritos","bp2_4_1","Numérico","1","0"
"Tipo de consecuencias derivados de conflictos: Gritos","bp2_4_1","Numérico","1","1"
"Tipo de consecuencias derivados de conflictos: Gritos","bp2_4_1","Numérico","1","b"
"Tipo de consecuencias derivados de conflictos: Insultos o groserías","bp2_4_2","Numérico","1","0"
"Tipo de consecuencias derivados de conflictos: Insultos o groserías","bp2_4_2","Numérico","1","1"
